GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00222	0	0	0	0	0	0	0	0
Sbene_G00223	72	202	306	202	70	186	105	451
Sbene_G00224	32	43	47	46	21	95	0	0
Sbene_G00225	2	7	10	34	19	38	1	25
Sbene_G00226	0	4	6	12	11	14	0	3
Sbene_G00227	0	0	0	7	14	15	0	0
Sbene_G00228	34	38	10	2	18	16	8	16
Sbene_G00229	6	4	13	2	42	17	0	0
Sbene_G00230	0	0	0	0	0	0	0	0
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	9	1	0	7	5	0	0	0
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	0	0	0	0	0	0	0	0
Sbene_G00235	0	3	0	5	3	62	0	3
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	0	0	2	2	0	0	0
Sbene_G00238	0	1	0	0	14	23	0	0
Sbene_G00239	0	0	0	0	0	0	0	0
Sbene_G00240	0	0	0	0	0	0	0	0
Sbene_G00241	0	0	0	0	0	0	0	0
Sbene_G00242	0	0	0	0	0	0	0	0
Sbene_G00243	0	0	0	0	0	2	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	0	0
Sbene_G00253	0	0	0	0	0	0	0	0
Sbene_G00254	0	0	0	0	0	0	0	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	0	0	0	0	0	4	0
Sbene_G00259	0	0	0	0	0	0	0	6
Sbene_G00260	0	3	18	21	2	20	1	21
Sbene_G00261	5	26	8	32	72	45	4	6
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	0	0
Sbene_G00264	0	0	0	0	0	0	0	0
Sbene_G00265	8	9	7	4	25	8	3	0
Sbene_G00269	0	0	0	0	0	0	2	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	0	0
Sbene_G00274	0	0	3	4	4	3	0	0
Sbene_G00275	3	0	0	0	0	0	9	0
Sbene_G00276	2	2	13	25	28	26	5	7
Sbene_G00277	0	0	0	1	1	1	1	0
Sbene_G00278	4	14	5	14	5	4	5	5
Sbene_G00279	0	5	0	1	2	1	1	0
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	0	1	0	0	0	0	0	1
Sbene_G00283	0	0	0	0	0	0	0	0
Sbene_G00284	0	0	0	0	0	0	0	0
Sbene_G00285	14	22	0	33	0	1	0	20
Sbene_G00286	0	0	1	0	0	0	1	0
Sbene_G00287	8	0	0	1	1	0	4	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	0	1	0	0	4	1	0	0
Sbene_G00290	0	0	0	0	0	0	0	0
Sbene_G00292	0	1	1	13	0	28	0	1
Sbene_G00295	0	0	0	0	0	0	0	0
Sbene_G00296	4	0	0	1	910	893	0	0
Sbene_G00297	0	3	0	3	22	30	2	22
Sbene_G00298	542	71	512	8	3014	241	0	0
Sbene_G00299	21	4	9	2	126	53	0	3
Sbene_G00300	2	0	2	0	50	8	0	0
Sbene_G00302	0	0	0	0	0	0	0	0
Sbene_G00303	675	830	356	195	1849	1375	9	367
Sbene_G00304	203	17	3	0	210	129	89	47
Sbene_G00305	143	59	1	2	511	184	40	88
Sbene_G00306	0	0	2	0	59	10	16	7
Sbene_G00307	79	28	23	14	118	124	4	0
Sbene_G00308	90	62	44	106	150	235	2	5
Sbene_G00309	2	10	1	4	12	7	0	0
Sbene_G00310	5	12	41	0	20	21	3	12
Sbene_G00311	1	4	8	0	13	12	1	1
Sbene_G00312	0	0	0	0	5	1	0	0
Sbene_G00313	0	0	0	0	0	0	0	0
Sbene_G00314	115	218	12	6	30	54	29	130
Sbene_G00315	4	15	26	19	0	0	3	3
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	0	0
Sbene_G00318	0	0	0	0	0	0	2	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	0	0	0	0	4	4	0	0
Sbene_G00322	4	0	11	6	9	6	0	0
Sbene_G00323	2	0	0	0	0	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	0	0	0	0	0	0	0
Sbene_G00326	0	0	0	0	0	0	0	0
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	0	0	2	0	3	5	0	0
Sbene_G00329	0	0	0	0	0	0	0	0
Sbene_G00331	26	9	23	6	23	9	22	0
Sbene_G00334	1	18	3	0	69	67	0	20
Sbene_G00336	269	50	258	47	144	123	4	3
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	0	4	0	0	0	4	0	4
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	107	6	171	308	98	109	0	9
Sbene_G00350	0	0	0	0	2	0	0	0
Sbene_G00351	0	0	0	0	0	0	0	0
Sbene_G00352	1	2	8	18	8	22	0	3
Sbene_G00353	1	1	0	0	0	0	0	0
Sbene_G00354	2	5	23	5	78	49	5	3
Sbene_G00355	1	0	0	1	2	2	0	0
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	0	0	0	14	1	5	0	0
Sbene_G00358	5	11	6	2	87	31	0	0
Sbene_G00359	4	1	25	1	1	7	4	3
Sbene_G00360	53	8	9	13	60	25	7	1
Sbene_G00361	8	0	0	4	4	0	0	0
Sbene_G00362	15	28	6	11	8	25	1	10
Sbene_G00363	2	0	0	0	0	0	0	0
Sbene_G00365	419	263	660	209	1310	629	1	33
Sbene_G00367	0	0	0	0	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	2	0
Sbene_G00369	0	0	0	0	1	8	0	1
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	12	8	16	5	46	35	0	0
Sbene_G00375	347	26	131	107	176	75	102	0
Sbene_G00378	0	6	15	24	283	142	33	15
Sbene_G00379	36	1	10	4	176	69	10	18
Sbene_G00380	0	1	0	0	2	6	1	2
Sbene_G00381	0	0	0	0	343	167	0	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	1	2	16	3	14	9	1	0
Sbene_G00390	2	0	8	3	10	0	10	1
Sbene_G00393	2	1	2	0	292	24	7	16
Sbene_G00394	0	0	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	3	0	20	21	70	14	0	0
Sbene_G00397	0	0	0	0	0	0	0	0
Sbene_G00398	0	1	1	0	26	7	0	1
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	0	0	17	4	8	2	10	1
Sbene_G00401	0	0	0	0	270	35	9	2
Sbene_G00402	0	2	2	0	32	15	0	1
Sbene_G00403	92	117	88	78	587	479	21	32
Sbene_G00404	0	0	0	0	0	0	2	0
Sbene_G00406	17	8	0	4	2	0	0	1
Sbene_G00407	1	0	2	3	2	3	3	0
Sbene_G00408	24	0	1	0	0	0	23	0
Sbene_G00409	1	0	0	0	1	0	0	0
Sbene_G00410	15	0	16	29	222	115	6	1
Sbene_G00412	5	1	15	11	5	4	22	9
Sbene_G00413	0	0	0	0	0	0	0	0
Sbene_G00415	16	36	0	13	107	64	20	0
Sbene_G00416	0	1	10	14	12	6	0	1
Sbene_G00417	0	7	0	4	6	4	3	2
Sbene_G00418	0	0	0	2	253	388	0	25
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	5	0	2	1	3	1	0	0
Sbene_G00424	0	0	0	0	0	0	0	0
Sbene_G00425	0	0	0	0	0	0	0	0
Sbene_G00426	0	0	0	6	44	78	0	12
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	0	0	1	1	0	0
Sbene_G00431	0	7	0	4	9	6	0	0
Sbene_G00432	0	0	0	0	0	0	0	0
Sbene_G00433	2	6	59	31	270	69	18	7
Sbene_G00434	3	0	0	0	7	18	2	6
Sbene_G00435	0	0	0	0	696	49	8	1
Sbene_G00436	13	5	50	40	188	72	19	9
Sbene_G00438	0	0	0	0	0	0	0	0
Sbene_G00439	0	0	0	0	0	0	0	0
Sbene_G00440	0	0	0	0	0	0	0	0
Sbene_G00441	0	0	0	0	40	22	0	0
Sbene_G00443	0	0	0	0	0	0	0	0
Sbene_G00444	0	0	0	0	0	0	4	0
Sbene_G00445	0	0	0	0	0	0	0	0
Sbene_G00446	0	0	1	3	0	0	0	6
Sbene_G00447	0	0	0	0	0	0	2	0
Sbene_G00448	0	0	0	0	0	0	2	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	2	0
Sbene_G00451	0	2	0	1	27	35	0	3
Sbene_G00452	0	0	0	0	0	0	0	0
Sbene_G00453	0	4	0	0	0	0	0	0
Sbene_G00456	18	6	5	20	139	28	47	11
Sbene_G00457	94	65	51	171	117	162	30	240
Sbene_G00458	85	109	5	5	21	65	0	86
Sbene_G00459	1493	1195	1282	892	161	55	940	1882
Sbene_G00460	709	8	12299	725	12866	1895	679	29
Sbene_G00462	0	0	0	0	0	2	0	0
Sbene_G00463	59	1	53	72	144	193	1	25
Sbene_G00464	2	0	7	0	26	1	26	6
Sbene_G00465	9	7	8	22	42	63	20	15
Sbene_G00466	11	3	65	16	31	28	3	13
Sbene_G00467	0	0	2	2	13	14	0	1
Sbene_G00468	0	0	0	0	0	0	0	0
Sbene_G00469	2	1	0	0	1	0	0	0
Sbene_G00470	2	13	1	17	1	62	2	2
Sbene_G00471	0	0	0	0	0	0	0	0
Sbene_G00473	3	0	38	32	131	76	6	10
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	0	0	0	0	0
Sbene_G00479	0	0	2	0	11	2	1	0
Sbene_G00480	0	0	0	0	1	0	3	0
Sbene_G00482	0	0	1	0	2	4	1	0
Sbene_G00483	0	1	69	4	112	18	14	8
Sbene_G00484	40	20	44	46	124	245	20	15
Sbene_G00485	0	2	23	35	237	40	109	0
Sbene_G00488	0	0	0	0	92	26	0	0
Sbene_G00489	6	0	9	1	245	135	2	0
Sbene_G00490	447	97	1831	284	2667	799	14	31
Sbene_G00491	27	40	70	215	368	469	9	42
Sbene_G00494	0	3	4	8	15	1	0	1
Sbene_G00496	16	11	2	1	10	14	13	3
Sbene_G00497	38	3	11	3	14	10	11	2
Sbene_G00498	0	0	0	4	29	12	8	15
Sbene_G00499	43	4	4	1	22	3	0	1
Sbene_G00500	34	0	7	1	46	11	9	2
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	3	1	3	2	11	7	7	2
Sbene_G00508	1	2	0	0	2	0	5	0
Sbene_G00509	0	0	0	0	0	0	0	0
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	301	14	300	125	720	114	73	3
Sbene_G00513	17	19	22	5	66	70	37	10
Sbene_G00516	0	0	0	0	0	0	0	0
Sbene_G00517	0	0	2	0	0	0	0	0
Sbene_G00518	1	0	0	2	93	27	7	2
Sbene_G00519	27	6	27	7	58	10	36	1
Sbene_G00520	0	0	0	2	0	0	1	1
Sbene_G00521	0	1	5	4	10	3	1	0
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	13	0	1	0	0	0	0	0
Sbene_G00525	5	0	7	0	0	0	6	0
Sbene_G00526	739	37	2	21	1010	277	18	34
Sbene_G00527	50	4	34	4	48	13	20	1
Sbene_G00528	0	1	0	0	40	8	25	0
Sbene_G00529	10	2	0	0	28	3	34	3
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	40	2	13	5	1	0	3	6
Sbene_G00534	0	0	0	0	0	0	0	0
Sbene_G00535	2	0	11	0	63	17	25	2
Sbene_G00536	58	3	49	19	217	56	18	10
Sbene_G00537	1	0	0	0	84	20	40	3
Sbene_G00538	0	1	1	0	4	0	0	0
Sbene_G00539	0	0	0	0	0	0	0	0
Sbene_G00540	13	13	49	1	138	18	2	0
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	0	0	0	0	0	0	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	30	2	114	2	20	0	5	3
Sbene_G00548	0	2	0	5	0	33	0	6
Sbene_G00549	2	0	0	2	14	0	26	0
Sbene_G00550	0	0	0	0	0	0	0	0
Sbene_G00552	0	0	0	0	0	2	0	0
Sbene_G00553	0	0	0	0	0	0	0	0
Sbene_G00555	0	0	0	0	0	0	2	0
Sbene_G00556	0	1	0	0	0	0	0	1
Sbene_G00557	0	0	0	0	0	0	0	0
Sbene_G00560	0	0	0	0	2	0	0	0
Sbene_G00561	0	0	0	0	3	3	0	0
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	0	0	0
Sbene_G00565	0	0	0	0	0	0	0	0
Sbene_G00566	0	0	0	0	0	0	0	0
Sbene_G00567	0	0	0	0	0	0	0	0
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	0	22	0	22	604	2118	0	0
Sbene_G00570	0	0	5	2	15	26	0	0
Sbene_G00571	0	0	0	0	0	0	0	0
Sbene_G00572	0	0	0	2	2	4	0	0
Sbene_G00573	0	0	0	1	5	2	2	0
Sbene_G00576	7	32	23	19	2	70	16	27
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	0	0	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	2	2	1	0	3	10	3	1
Sbene_G00585	0	0	0	0	0	0	0	0
Sbene_G00586	0	0	0	0	0	0	2	0
Sbene_G00588	0	1	33	3	385	75	12	1
Sbene_G00589	9	17	118	135	322	207	0	0
Sbene_G00591	0	0	0	1	0	7	0	2
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	0	0	0	0	0	0	0
Sbene_G00594	0	2	1	4	0	5	0	0
Sbene_G00595	0	0	1	1	0	5	0	1
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	0	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	155	167	39	261	63	235	27	67
Sbene_G00602	154	111	423	166	503	279	106	108
Sbene_G00603	0	0	0	0	0	0	0	0
Sbene_G00604	0	0	0	0	4	0	2	0
Sbene_G00605	0	0	0	0	0	0	0	0
Sbene_G00606	3	1	0	0	0	0	0	0
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	0	0	0	0	0	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	51	9	3	1	40	12	3	3
Sbene_G00616	0	0	0	0	0	0	2	0
Sbene_G00617	0	0	2	0	0	0	0	0
Sbene_G00618	0	1	0	1	0	0	0	4
Sbene_G00619	0	0	0	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	0	0
Sbene_G00621	20	129	8	58	79	163	2	1
Sbene_G00627	0	0	8	12	18	17	0	5
Sbene_G00628	3	1	3	0	0	3	0	0
Sbene_G00629	4	15	4	16	1	25	0	7
Sbene_G00630	3	0	73	3	124	123	0	0
Sbene_G00631	8	8	5	11	18	44	1	3
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	0	4	2	5	0	1	10	14
Sbene_G00634	2	11	4	13	22	42	7	3
Sbene_G00635	2	6	3	1	18	9	0	1
Sbene_G00637	1	0	0	0	4	3	0	0
Sbene_G00638	1	9	14	20	53	40	4	3
Sbene_G00639	3	0	0	0	14	18	0	1
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	3133	265	1794	3813	18990	4477	10	224
Sbene_G00645	0	1	0	8	5	13	0	3
Sbene_G00646	0	0	0	6	0	1	0	3
Sbene_G00648	0	0	0	0	0	0	0	0
Sbene_G00649	1	8	1	4	14	22	0	0
Sbene_G00651	6	4	7	40	219	97	14	1
Sbene_G00652	7	22	48	31	10	19	3	2
Sbene_G00653	0	1	2	0	1	0	4	0
Sbene_G00654	1	2	0	0	22	0	1	2
Sbene_G00655	11	10	7	5	68	17	4	2
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	18	27	128	67	83	134	27	32
Sbene_G00658	0	12	16	40	12	8	0	2
Sbene_G00659	0	2	0	0	58	78	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	0	0	0	0
Sbene_G00662	0	0	0	0	0	2	0	0
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	251	252	26	495	781	615	1	35
Sbene_G00665	590	77	344	189	1237	524	175	76
Sbene_G00666	0	0	0	0	0	0	0	0
Sbene_G00670	5	0	7	7	4653	3694	0	0
Sbene_G00671	28	52	52	2	739	37	88	8
Sbene_G00672	3	11	63	43	8	13	10	19
Sbene_G00673	17	64	14	81	0	0	2	34
Sbene_G00675	0	1	0	3	1	14	0	1
Sbene_G00676	0	0	0	0	0	0	0	0
Sbene_G00677	0	0	0	0	0	0	0	0
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	0	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	0	0
Sbene_G00684	0	0	0	0	0	0	0	0
Sbene_G00685	0	0	0	0	0	2	4	0
Sbene_G00686	0	0	0	0	0	1	0	1
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	18	6	73	34	109	29	4	3
Sbene_G00694	20	29	0	51	7	26	3	26
Sbene_G00695	0	0	0	0	0	0	4	0
Sbene_G00696	0	2	0	0	1	0	1	0
Sbene_G00697	2	0	0	0	3	0	0	1
Sbene_G00699	0	0	0	0	491	238	2	11
Sbene_G00700	0	1	402	275	2461	1393	5	27
Sbene_G00701	0	0	0	0	0	0	2	0
Sbene_G00702	10	3	46	18	14	5	9	3
Sbene_G00703	0	0	0	0	4	0	4	0
Sbene_G00704	0	0	0	0	0	0	0	0
Sbene_G00707	0	0	0	0	0	0	4	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	60	1	16	21	57	2	68	5
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	2	0	0	0	10	2	0	0
Sbene_G00715	0	0	0	0	2	0	0	0
Sbene_G00716	0	0	0	0	0	0	0	0
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	0	0	0	0
Sbene_G00724	0	0	0	0	8	3	0	1
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	0	0
Sbene_G00727	0	0	0	0	1	0	1	0
Sbene_G00728	27	1	19	2	10	0	2	5
Sbene_G00729	0	0	0	0	4	0	2	0
Sbene_G00730	18	9	25	0	21	7	3	1
Sbene_G00731	9	1	5	0	1850	71	203	7
Sbene_G00732	35	25	80	12	271	53	5	17
Sbene_G00733	28	6	25	3	94	16	5	1
