GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00183	0	0	0	1	3	11	0	1
Sbene_G00184	0	0	0	4	0	0	0	0
Sbene_G00185	0	2	1	20	0	33	0	30
Sbene_G00192	0	0	0	0	0	0	0	0
Sbene_G00194	0	0	0	0	0	0	0	0
Sbene_G00195	16	16	16	7	74	15	0	0
Sbene_G00196	7	4	32	1	118	17	5	4
Sbene_G00197	7	2	4	0	8	0	0	3
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	0	0
Sbene_G00201	0	0	8	0	7	1	5	7
Sbene_G00202	56	161	134	199	219	473	121	207
Sbene_G00203	0	0	0	0	0	2	0	0
Sbene_G00204	0	0	0	0	0	2	0	0
Sbene_G00205	0	0	0	0	0	0	0	0
Sbene_G00206	0	0	0	0	0	0	0	0
Sbene_G00207	0	0	1	0	1	0	0	0
Sbene_G00209	1	1	1	1	422	69	58	7
Sbene_G00210	2	2	0	0	0	2	0	0
Sbene_G00211	0	0	1	3	0	6	0	4
Sbene_G00212	0	0	0	0	0	0	0	2
Sbene_G00213	0	0	0	0	0	0	0	0
Sbene_G00215	0	3	1	403	0	33	1	49
Sbene_G00216	0	0	0	0	0	0	0	0
Sbene_G00217	0	3	15	5	30	16	1	4
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	0	0	0	0	0	0
Sbene_G00221	0	0	0	0	0	0	0	0
Sbene_G00222	0	0	0	0	0	0	0	0
Sbene_G00223	10	23	69	54	12	10	32	46
Sbene_G00224	32	16	53	13	30	66	0	0
Sbene_G00225	11	5	48	171	139	56	17	39
Sbene_G00226	0	0	7	3	5	15	0	0
Sbene_G00227	0	2	0	3	13	16	0	0
Sbene_G00228	6	3	2	8	2	8	3	2
Sbene_G00229	4	0	179	50	461	72	0	0
Sbene_G00230	7	12	0	6	4	1	0	0
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	38	5	6	23	51	39	0	6
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	0	11	14	4	15	64	0	0
Sbene_G00235	0	0	0	2	8	6	0	0
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	0	0	0	0	0	0	0
Sbene_G00238	0	0	0	0	49	17	0	0
Sbene_G00239	0	0	0	2	0	2	0	0
Sbene_G00240	0	0	0	0	0	0	0	0
Sbene_G00241	0	46	39	30	36	40	0	9
Sbene_G00242	0	0	0	0	0	0	0	0
Sbene_G00243	0	0	0	0	0	0	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	0	0
Sbene_G00253	0	0	0	0	0	0	0	0
Sbene_G00254	0	0	0	0	0	0	0	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	0	0	0	0	0	0	0
Sbene_G00259	0	0	0	0	0	0	0	0
Sbene_G00260	0	0	2	6	4	0	0	2
Sbene_G00261	2	3	0	2	16	10	0	1
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	0	0
Sbene_G00264	0	0	0	2	0	3	0	1
Sbene_G00265	6	1	12	2	20	7	0	2
Sbene_G00269	0	0	0	0	0	0	0	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	0	0
Sbene_G00274	1	0	1	0	23	6	0	5
Sbene_G00275	0	0	0	0	0	0	6	0
Sbene_G00276	1	0	26	27	18	22	8	12
Sbene_G00277	0	0	0	0	0	0	0	0
Sbene_G00278	3	12	9	1	2	5	0	2
Sbene_G00279	5	10	4	4	6	2	1	4
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	0	0	0	0	0	0	0	0
Sbene_G00283	0	0	0	2	0	0	2	0
Sbene_G00284	0	0	0	0	2	0	0	0
Sbene_G00285	5	0	0	5	2	2	4	2
Sbene_G00286	0	0	0	0	0	0	0	0
Sbene_G00287	0	0	4	0	0	0	0	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	30	50	61	49	166	65	14	35
Sbene_G00290	0	2	0	0	0	0	0	4
Sbene_G00292	0	0	1	2	0	1	0	0
Sbene_G00295	0	0	0	0	0	0	14	2
Sbene_G00296	0	2	5	4	551	480	0	0
Sbene_G00297	0	1	2	0	19	21	0	9
Sbene_G00298	150	72	290	28	1340	168	0	0
Sbene_G00299	50	2	134	12	328	59	0	1
Sbene_G00300	1	1	26	46	435	326	2	17
Sbene_G00302	0	0	0	1	1	1	2	1
Sbene_G00303	126	214	83	275	461	618	19	68
Sbene_G00304	26	2	38	7	58	13	3	5
Sbene_G00305	238	85	19	8	1052	365	87	128
Sbene_G00306	0	0	0	1	103	16	11	7
Sbene_G00307	60	9	23	10	130	59	3	2
Sbene_G00308	85	107	158	321	307	587	9	2
Sbene_G00309	2	1	4	5	11	6	0	1
Sbene_G00310	4	0	2	0	4	0	1	1
Sbene_G00311	1	4	21	16	63	71	1	3
Sbene_G00312	0	0	0	0	4	14	0	0
Sbene_G00313	0	0	0	0	2	0	0	0
Sbene_G00314	10	64	81	5	12	19	11	12
Sbene_G00315	10	8	89	27	2	0	12	6
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	0	0
Sbene_G00318	0	0	0	0	0	0	0	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	5	23	20	3	13	18	2	0
Sbene_G00322	1	0	1	0	2	0	0	0
Sbene_G00323	0	0	0	0	0	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	2	0	0	4	3	0	0	1
Sbene_G00326	1	0	0	0	0	0	0	1
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	0	0	0	0	1	13	0	2
Sbene_G00329	0	0	0	0	0	0	0	0
Sbene_G00331	2	2	67	12	48	13	12	0
Sbene_G00334	0	26	6	0	84	55	1	20
Sbene_G00336	56	15	134	22	34	34	0	11
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	0	0	0	0	0	0	0	6
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	60	17	132	104	55	65	0	9
Sbene_G00350	0	0	0	0	0	0	0	0
Sbene_G00351	0	0	0	0	0	0	0	0
Sbene_G00352	4	0	19	74	35	92	0	4
Sbene_G00353	0	0	0	4	7	3	6	2
Sbene_G00354	9	3	238	19	648	173	22	0
Sbene_G00355	0	0	0	0	0	20	0	0
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	0	0	5	25	8	20	0	0
Sbene_G00358	192	212	267	53	1874	729	1	44
Sbene_G00359	10	0	46	3	8	7	2	4
Sbene_G00360	16	0	30	48	44	60	11	1
Sbene_G00361	18	0	39	30	13	34	0	0
Sbene_G00362	19	54	39	85	34	65	2	18
Sbene_G00363	0	0	0	0	0	0	0	0
Sbene_G00365	66	25	66	11	107	86	0	17
Sbene_G00367	0	0	0	0	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	0	0	0	0	25	15	2	0
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	18	23	29	9	114	44	2	7
Sbene_G00375	427	147	706	105	411	114	182	22
Sbene_G00378	0	7	1	1	63	37	23	6
Sbene_G00379	21	1	25	0	249	68	16	12
Sbene_G00380	0	0	0	0	1	0	1	0
Sbene_G00381	0	0	0	0	2932	1302	0	2
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	0	0	20	1	24	4	11	0
Sbene_G00390	0	0	4	0	10	0	4	2
Sbene_G00393	0	1	2	0	82	20	1	4
Sbene_G00394	0	0	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	9	0	20	34	106	31	0	10
Sbene_G00397	0	0	0	0	0	0	0	0
Sbene_G00398	0	3	0	0	160	32	0	1
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	2	1	19	1	8	1	22	0
Sbene_G00401	0	0	0	0	159	18	21	2
Sbene_G00402	0	1	0	1	12	10	0	0
Sbene_G00403	73	11	88	124	476	450	3	11
Sbene_G00404	0	0	0	0	0	0	0	0
Sbene_G00406	1	2	0	8	1	1	0	3
Sbene_G00407	0	0	0	0	0	0	0	0
Sbene_G00408	0	0	0	0	0	0	0	0
Sbene_G00409	4	2	15	9	21	8	1	6
Sbene_G00410	0	0	0	0	41	11	0	2
Sbene_G00412	6	1	20	2	2	2	3	0
Sbene_G00413	0	0	4	4	188	37	0	3
Sbene_G00415	6	19	19	26	112	73	13	0
Sbene_G00416	0	0	3	0	4	1	0	0
Sbene_G00417	5	0	0	0	3	0	0	0
Sbene_G00418	0	0	0	2	23	15	0	2
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	0	0	0	0	0	0	0	0
Sbene_G00424	0	0	0	1	0	1	0	0
Sbene_G00425	3	1	9	5	18	1	4	7
Sbene_G00426	0	2	0	0	8	12	0	6
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	2	1	7	3	4	1
Sbene_G00431	0	0	0	0	0	0	0	0
Sbene_G00432	0	0	0	0	0	0	0	0
Sbene_G00433	16	3	114	38	375	57	35	38
Sbene_G00434	0	2	1	0	11	3	1	0
Sbene_G00435	0	0	0	0	2116	895	15	118
Sbene_G00436	4	7	53	50	199	79	24	22
Sbene_G00438	0	0	0	0	0	0	0	0
Sbene_G00439	2	0	0	0	2	0	0	0
Sbene_G00440	0	0	0	0	0	0	0	0
Sbene_G00441	0	4	0	2	172	40	0	2
Sbene_G00443	0	0	0	0	0	0	0	0
Sbene_G00444	0	0	0	0	0	0	0	0
Sbene_G00445	0	0	0	0	1	1	0	0
Sbene_G00446	0	0	0	2	0	0	0	0
Sbene_G00447	10	0	0	0	0	0	10	0
Sbene_G00448	0	0	0	0	0	0	4	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	4	0
Sbene_G00451	0	0	0	0	64	8	0	0
Sbene_G00452	0	0	0	0	0	0	2	0
Sbene_G00453	0	0	0	0	0	0	0	0
Sbene_G00456	0	0	7	0	46	4	9	2
Sbene_G00457	44	36	85	144	79	177	28	51
Sbene_G00458	2	6	43	5	14	36	3	21
Sbene_G00459	306	112	323	264	18	113	82	100
Sbene_G00460	950	279	1764	73	2602	469	63	10
Sbene_G00462	0	0	0	1	0	0	1	0
Sbene_G00463	20	1	17	31	90	81	1	5
Sbene_G00464	0	0	2	0	2	0	9	1
Sbene_G00465	0	0	3	12	8	9	2	2
Sbene_G00466	24	14	245	38	270	31	6	2
Sbene_G00467	2	0	0	0	0	0	0	0
Sbene_G00468	0	0	0	0	0	0	0	0
Sbene_G00469	0	0	0	0	2	0	0	0
Sbene_G00470	0	0	0	6	1	4	3	0
Sbene_G00471	0	0	0	0	0	0	0	0
Sbene_G00473	0	5	73	10	176	82	0	12
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	0	0	2	0	0
Sbene_G00479	0	0	4	0	0	0	0	0
Sbene_G00480	0	0	0	0	0	0	0	0
Sbene_G00482	0	0	0	0	12	0	0	2
Sbene_G00483	0	2	2	39	56	59	0	14
Sbene_G00484	32	23	9	11	88	124	13	10
Sbene_G00485	0	0	3	3	37	9	22	4
Sbene_G00488	0	0	0	0	69	33	0	0
Sbene_G00489	31	2	9	2	532	95	0	1
Sbene_G00490	1574	324	274	130	2273	405	45	75
Sbene_G00491	31	2	27	51	109	109	1	12
Sbene_G00494	0	2	7	1	5	1	2	0
Sbene_G00496	0	0	2	0	0	0	0	0
Sbene_G00497	7	2	115	2	80	3	21	0
Sbene_G00498	0	0	0	4	19	5	8	18
Sbene_G00499	29	3	242	13	122	25	2	2
Sbene_G00500	8	1	181	13	257	45	69	0
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	0	1	10	0	27	12	0	6
Sbene_G00508	0	0	0	0	5	0	1	0
Sbene_G00509	0	0	0	0	0	0	2	0
Sbene_G00510	0	0	0	0	0	0	2	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	111	4	885	344	1164	246	94	2
Sbene_G00513	1	15	8	8	30	57	18	5
Sbene_G00516	0	0	0	0	0	0	0	0
Sbene_G00517	0	0	0	0	0	0	0	0
Sbene_G00518	0	5	0	3	207	20	27	2
Sbene_G00519	8	0	24	3	42	2	24	5
Sbene_G00520	0	0	0	0	0	0	0	0
Sbene_G00521	0	1	0	0	8	2	1	0
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	0	0	19	3	0	0	0	0
Sbene_G00525	3	0	11	4	0	1	11	0
Sbene_G00526	2	3	9	3	22	8	5	2
Sbene_G00527	1	0	7	0	5	2	2	1
Sbene_G00528	0	3	0	0	65	17	46	7
Sbene_G00529	11	8	15	0	55	5	50	2
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	4	1	3	0	0	0	0	0
Sbene_G00534	0	0	0	0	0	0	2	0
Sbene_G00535	16	1	5	3	140	13	27	7
Sbene_G00536	298	15	33	17	564	32	47	12
Sbene_G00537	0	0	0	0	87	10	57	0
Sbene_G00538	0	0	0	0	0	0	0	0
Sbene_G00539	0	0	0	0	0	0	0	0
Sbene_G00540	4	2	14	1	132	16	0	3
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	0	0	3	1	0	0	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	4	0	22	0	5	0	0	1
Sbene_G00548	0	2	0	1	0	19	0	8
Sbene_G00549	0	1	0	0	4	4	16	1
Sbene_G00550	0	0	0	0	2	0	0	0
Sbene_G00552	0	0	0	0	0	0	0	0
Sbene_G00553	0	0	0	0	0	0	0	0
Sbene_G00555	0	0	0	0	0	0	0	0
Sbene_G00556	2	0	0	0	4	0	4	0
Sbene_G00557	0	0	0	0	0	0	0	0
Sbene_G00560	0	0	0	0	0	0	0	0
Sbene_G00561	0	0	0	0	0	0	0	0
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	0	0	0
Sbene_G00565	0	0	0	0	0	0	0	0
Sbene_G00566	0	0	0	0	2	0	0	0
Sbene_G00567	0	0	0	0	0	0	0	0
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	0	6	0	11	307	314	0	0
Sbene_G00570	6	2	23	0	167	64	0	0
Sbene_G00571	0	0	0	0	0	0	2	0
Sbene_G00572	141	213	21	227	71	214	2	71
Sbene_G00573	0	0	0	0	19	9	0	0
Sbene_G00576	1	2	20	9	9	28	0	3
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	1	1	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	0	0	3	3	2	0	0	0
Sbene_G00585	0	0	0	0	0	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	0	1	106	13	1638	166	71	7
Sbene_G00589	15	19	158	95	502	284	0	3
Sbene_G00591	0	0	0	1	2	17	0	2
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	4	0	0	0	0	0	0
Sbene_G00594	0	0	0	0	0	0	0	0
Sbene_G00595	0	0	0	0	0	0	0	0
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	0	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	65	73	79	202	84	91	12	14
Sbene_G00602	8	9	26	7	20	13	11	0
Sbene_G00603	0	0	0	0	0	0	0	0
Sbene_G00604	0	0	0	0	0	6	0	0
Sbene_G00605	0	0	0	0	0	0	2	0
Sbene_G00606	0	0	23	6	0	0	0	3
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	0	0	0	0	0	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	4	0	0	0	2	0	0	0
Sbene_G00616	0	0	0	0	0	0	12	0
Sbene_G00617	0	0	0	0	0	0	0	0
Sbene_G00618	0	0	0	0	0	0	0	0
Sbene_G00619	0	0	0	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	0	0
Sbene_G00621	4	8	15	8	15	12	0	0
Sbene_G00627	12	11	11	10	56	27	3	16
Sbene_G00628	0	2	0	2	0	2	0	0
Sbene_G00629	0	15	6	4	1	15	0	9
Sbene_G00630	6	0	6	0	49	21	0	0
Sbene_G00631	0	0	2	2	1	3	0	0
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	0	0	0	0	0	0	0	6
Sbene_G00634	0	0	0	0	5	5	0	0
Sbene_G00635	2	3	0	1	15	3	0	0
Sbene_G00637	0	0	0	0	4	0	0	0
Sbene_G00638	5	15	11	10	63	54	0	10
Sbene_G00639	5	2	0	11	8	91	0	1
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	308	16	209	1018	2252	1898	2	109
Sbene_G00645	0	0	0	0	0	0	0	0
Sbene_G00646	0	0	0	0	0	0	1	1
Sbene_G00648	0	0	0	0	0	0	0	0
Sbene_G00649	12	67	22	91	74	144	3	27
Sbene_G00651	20	11	22	84	382	214	40	3
Sbene_G00652	8	47	70	69	17	19	0	10
Sbene_G00653	0	0	0	0	0	0	0	0
Sbene_G00654	0	2	1	0	35	9	4	1
Sbene_G00655	0	10	6	5	24	21	6	0
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	6	8	52	38	17	19	0	6
Sbene_G00658	2	4	4	3	8	6	0	1
Sbene_G00659	0	0	0	0	51	35	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	0	0	0	0
Sbene_G00662	0	0	0	0	2	0	0	0
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	64	8	0	53	93	67	1	6
Sbene_G00665	31	3	12	52	98	109	3	4
Sbene_G00666	0	0	1	2	1	0	0	0
Sbene_G00670	1	0	3	7	3869	544	0	0
Sbene_G00671	0	0	6	7	110	6	4	3
Sbene_G00672	16	7	19	0	2	0	0	4
Sbene_G00673	0	6	6	9	0	0	1	6
Sbene_G00675	0	0	0	0	0	0	0	0
Sbene_G00676	0	0	0	0	0	0	0	0
Sbene_G00677	0	0	0	0	0	0	0	0
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	6	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	0	0
Sbene_G00684	0	0	0	0	1	0	1	0
Sbene_G00685	0	0	0	0	0	0	0	0
Sbene_G00686	0	0	0	0	6	0	0	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	4	0	32	3	9	3	1	0
Sbene_G00694	10	5	0	30	0	14	1	6
Sbene_G00695	0	0	0	0	0	0	0	0
Sbene_G00696	0	0	2	0	0	0	0	0
Sbene_G00697	0	0	0	0	0	0	0	0
Sbene_G00699	0	0	0	0	25	16	0	7
Sbene_G00700	24	0	24	5	179	47	2	1
Sbene_G00701	0	0	0	0	0	0	0	0
Sbene_G00702	6	0	13	4	3	4	0	0
Sbene_G00703	0	0	0	0	2	0	2	0
Sbene_G00704	0	0	0	6	0	0	0	0
Sbene_G00707	0	0	0	0	0	0	2	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	4	1	2	2	1	1	3	2
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	0	0	2	6	29	35	0	8
Sbene_G00715	0	0	10	0	12	0	4	2
Sbene_G00716	0	0	2	2	0	0	2	0
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	0	0	0	0
Sbene_G00724	4	0	2	0	15	2	2	1
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	4	0
Sbene_G00727	0	0	0	0	0	0	0	0
Sbene_G00728	13	2	61	0	20	1	1	0
Sbene_G00729	0	0	0	0	0	0	0	0
Sbene_G00730	6	7	12	0	11	4	0	2
Sbene_G00731	1	0	1	0	644	25	93	6
Sbene_G00732	6	10	102	12	294	23	14	7
Sbene_G00733	9	0	30	1	10	0	2	0
