GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00183	0	0	0	0	0	0	0	0
Sbene_G00184	0	0	0	0	0	0	0	0
Sbene_G00185	0	3	0	0	0	4	0	7
Sbene_G00192	0	0	0	0	0	0	0	0
Sbene_G00194	0	0	0	0	0	0	0	0
Sbene_G00195	75	89	11	2	202	123	0	0
Sbene_G00196	171	70	38	0	191	70	5	49
Sbene_G00197	0	4	0	0	0	0	0	0
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	0	0
Sbene_G00201	0	0	0	0	0	0	0	0
Sbene_G00202	1	6	0	0	7	7	0	1
Sbene_G00203	0	0	0	0	0	0	0	0
Sbene_G00204	0	0	0	0	0	0	0	0
Sbene_G00205	0	0	0	0	0	0	0	0
Sbene_G00206	0	0	0	0	0	0	0	0
Sbene_G00207	0	2	0	0	0	0	0	0
Sbene_G00209	6	4	0	0	987	89	88	8
Sbene_G00210	0	0	0	0	0	2	0	0
Sbene_G00211	0	0	0	0	0	0	0	0
Sbene_G00212	0	0	0	0	0	0	0	0
Sbene_G00213	0	0	0	0	0	0	0	0
Sbene_G00215	0	0	0	6	0	2	0	6
Sbene_G00216	0	0	0	0	0	0	0	0
Sbene_G00217	0	1	7	5	10	1	6	0
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	0	0	0	0	0	0
Sbene_G00221	0	0	0	0	0	0	0	0
Sbene_G00222	0	0	0	0	0	0	0	0
Sbene_G00223	7	16	8	5	2	9	15	26
Sbene_G00224	35	25	26	13	17	32	0	0
Sbene_G00225	2	4	16	74	62	39	0	79
Sbene_G00226	0	0	0	10	14	6	0	0
Sbene_G00227	0	2	0	0	17	22	0	1
Sbene_G00228	0	0	0	0	0	0	0	0
Sbene_G00229	4	0	6	0	37	11	0	0
Sbene_G00230	3	10	0	0	2	7	0	0
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	32	11	7	26	32	1	1	8
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	1	0	0	0	3	0	0	0
Sbene_G00235	0	0	0	1	3	12	0	0
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	0	0	0	4	0	0	0
Sbene_G00238	0	0	0	0	52	20	0	0
Sbene_G00239	0	0	0	0	1	1	0	0
Sbene_G00240	0	0	0	0	0	0	0	0
Sbene_G00241	0	0	0	0	0	0	0	0
Sbene_G00242	0	0	0	0	0	0	0	0
Sbene_G00243	0	0	0	0	0	0	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	4	0
Sbene_G00253	0	0	0	0	0	0	0	0
Sbene_G00254	0	0	0	0	0	0	0	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	0	0	0	0	0	0	0
Sbene_G00259	0	0	0	0	0	0	0	0
Sbene_G00260	0	0	4	8	1	1	0	12
Sbene_G00261	0	0	0	0	2	2	0	0
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	0	0
Sbene_G00264	2	1	0	0	1	0	0	0
Sbene_G00265	7	10	34	5	56	37	0	5
Sbene_G00269	0	0	0	0	0	0	0	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	0	0
Sbene_G00274	0	8	2	3	6	16	0	3
Sbene_G00275	0	0	0	0	0	0	0	0
Sbene_G00276	3	0	5	10	0	4	2	0
Sbene_G00277	0	0	0	0	0	0	0	0
Sbene_G00278	0	0	0	0	0	0	0	0
Sbene_G00279	0	2	0	0	0	0	0	0
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	1	0	0	0	0	0	0	1
Sbene_G00283	0	0	0	1	0	0	1	0
Sbene_G00284	0	0	0	0	0	0	0	0
Sbene_G00285	0	0	0	0	0	1	0	1
Sbene_G00286	0	0	0	0	0	0	0	0
Sbene_G00287	0	0	0	0	0	0	0	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	187	432	260	24	886	287	61	49
Sbene_G00290	0	2	4	10	0	1	0	3
Sbene_G00292	0	0	0	0	0	0	0	0
Sbene_G00295	0	0	0	0	0	0	0	0
Sbene_G00296	6	3	1	36	4287	4483	0	2
Sbene_G00297	1	7	2	1	55	46	4	4
Sbene_G00298	117	88	538	15	1916	54	0	0
Sbene_G00299	14	1	18	4	54	19	0	0
Sbene_G00300	12	7	3	3	202	104	0	9
Sbene_G00302	0	0	0	0	0	0	0	0
Sbene_G00303	43	45	0	22	93	119	4	16
Sbene_G00304	4	2	6	0	6	0	0	2
Sbene_G00305	227	70	90	240	1479	600	105	271
Sbene_G00306	0	1	0	0	309	51	62	47
Sbene_G00307	25	25	87	44	175	144	0	8
Sbene_G00308	105	19	22	73	101	155	4	5
Sbene_G00309	0	2	2	1	6	22	1	0
Sbene_G00310	0	2	6	0	4	2	0	0
Sbene_G00311	9	10	8	1	66	40	1	1
Sbene_G00312	0	0	0	0	4	14	0	0
Sbene_G00313	0	0	0	0	0	0	0	0
Sbene_G00314	51	162	0	20	4	31	4	52
Sbene_G00315	4	2	0	0	0	0	4	2
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	0	0
Sbene_G00318	0	0	0	0	0	0	0	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	0	3	3	0	9	1	0	0
Sbene_G00322	2	0	7	0	2	1	0	0
Sbene_G00323	0	0	1	1	2	2	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	1	0	0	0	1	0	0
Sbene_G00326	7	0	1	0	0	0	1	1
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	2	0	0	0	12	4	0	0
Sbene_G00329	0	0	0	0	0	0	0	0
Sbene_G00331	30	36	40	22	54	13	25	6
Sbene_G00334	13	68	40	2	499	365	9	136
Sbene_G00336	440	192	379	110	212	268	42	23
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	0	4	0	0	1	0	0	1
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	5	0	0	9	4	8	0	0
Sbene_G00350	0	0	0	0	0	0	2	0
Sbene_G00351	0	0	0	0	0	0	0	0
Sbene_G00352	0	0	12	11	6	18	1	0
Sbene_G00353	0	0	4	12	3	7	0	0
Sbene_G00354	97	82	90	27	599	260	19	10
Sbene_G00355	2	2	0	5	55	124	0	2
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	0	26	4	13	19	16	0	2
Sbene_G00358	123	187	418	104	2371	1030	1	34
Sbene_G00359	2	4	18	5	0	11	2	4
Sbene_G00360	38	15	26	52	64	52	8	1
Sbene_G00361	7	6	0	7	14	14	0	4
Sbene_G00362	25	35	15	18	20	24	7	6
Sbene_G00363	0	0	0	0	0	0	0	0
Sbene_G00365	17	5	8	3	6	3	0	0
Sbene_G00367	0	0	0	2	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	0	0	4	1	9	9	1	6
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	4	0	2	3	14	4	1	0
Sbene_G00375	304	23	368	119	233	77	156	4
Sbene_G00378	0	0	0	0	18	16	0	0
Sbene_G00379	15	2	92	7	624	214	27	5
Sbene_G00380	0	0	0	0	1	2	13	0
Sbene_G00381	2	0	0	0	2485	2075	0	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	2	0	0	0	5	6	3	0
Sbene_G00390	6	2	0	11	2	0	13	2
Sbene_G00393	0	0	5	0	72	8	1	4
Sbene_G00394	0	2	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	21	0	53	80	211	78	1	16
Sbene_G00397	0	0	0	1	0	0	1	0
Sbene_G00398	0	0	0	0	37	5	0	0
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	0	0	5	0	0	1	4	2
Sbene_G00401	0	0	0	0	1109	148	56	1
Sbene_G00402	0	6	0	0	132	28	0	0
Sbene_G00403	73	34	40	31	353	297	11	27
Sbene_G00404	0	0	0	0	0	0	0	0
Sbene_G00406	10	10	0	3	3	1	0	5
Sbene_G00407	0	0	0	0	0	0	0	0
Sbene_G00408	0	0	0	0	0	0	0	0
Sbene_G00409	0	0	0	0	0	0	0	0
Sbene_G00410	0	0	1	2	49	16	0	0
Sbene_G00412	2	0	9	4	14	2	15	2
Sbene_G00413	0	0	0	0	53	2	0	1
Sbene_G00415	24	18	20	22	158	108	24	0
Sbene_G00416	0	0	0	0	0	0	0	0
Sbene_G00417	0	0	0	0	0	0	0	0
Sbene_G00418	0	0	0	0	0	0	0	0
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	0	0	0	0	0	0	0	0
Sbene_G00424	0	0	0	0	0	0	0	0
Sbene_G00425	1	0	13	3	41	0	5	1
Sbene_G00426	0	0	0	0	0	1	0	1
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	0	0	0	0	0	0
Sbene_G00431	0	0	0	0	0	0	0	0
Sbene_G00432	0	0	0	0	0	0	0	0
Sbene_G00433	0	2	713	271	2500	853	151	372
Sbene_G00434	0	0	0	1	7	1	1	0
Sbene_G00435	0	0	1	4	5060	649	27	35
Sbene_G00436	14	0	2	7	81	20	11	1
Sbene_G00438	0	0	0	0	0	0	0	0
Sbene_G00439	0	0	0	0	1	0	1	0
Sbene_G00440	0	0	0	0	0	0	0	0
Sbene_G00441	0	0	0	0	12	9	0	1
Sbene_G00443	0	0	0	0	0	0	0	0
Sbene_G00444	0	0	0	0	0	0	2	0
Sbene_G00445	0	0	1	0	1	0	0	0
Sbene_G00446	0	0	0	0	0	0	0	0
Sbene_G00447	0	0	0	0	0	0	0	0
Sbene_G00448	0	0	0	0	0	0	0	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	0	0
Sbene_G00451	0	0	0	0	8	22	0	0
Sbene_G00452	0	0	0	0	0	0	0	0
Sbene_G00453	0	0	0	7	0	0	0	7
Sbene_G00456	2	2	1	4	17	8	14	0
Sbene_G00457	68	79	57	58	124	167	4	145
Sbene_G00458	1	75	0	0	11	21	0	0
Sbene_G00459	25	71	12	43	4	103	6	36
Sbene_G00460	1977	1026	2213	176	5472	1100	292	8
Sbene_G00462	0	0	0	0	0	0	0	0
Sbene_G00463	18	3	4	14	62	72	3	14
Sbene_G00464	0	0	0	0	0	0	0	0
Sbene_G00465	1	1	0	23	3	6	1	1
Sbene_G00466	11	4	2072	496	1257	447	78	47
Sbene_G00467	2	0	0	0	2	0	0	0
Sbene_G00468	0	0	0	0	0	0	0	0
Sbene_G00469	0	0	0	0	0	0	2	0
Sbene_G00470	0	0	0	0	0	0	0	0
Sbene_G00471	0	0	0	0	0	0	0	0
Sbene_G00473	0	0	2	0	7	8	0	1
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	0	0	0	0	0
Sbene_G00479	0	0	0	0	0	0	0	0
Sbene_G00480	0	0	0	0	0	0	2	0
Sbene_G00482	0	0	0	0	0	0	0	0
Sbene_G00483	1	2	24	0	53	17	1	6
Sbene_G00484	107	87	88	89	347	867	98	41
Sbene_G00485	0	0	2	2	3	6	9	0
Sbene_G00488	0	0	0	0	102	54	1	1
Sbene_G00489	16	3	51	21	1019	754	6	6
Sbene_G00490	1259	215	6799	3209	9193	4391	18	54
Sbene_G00491	0	0	3	15	11	29	0	10
Sbene_G00494	0	0	0	0	4	0	0	0
Sbene_G00496	0	0	0	0	0	0	0	4
Sbene_G00497	8	0	6	0	12	0	12	0
Sbene_G00498	0	3	0	8	219	91	62	95
Sbene_G00499	130	10	19	6	34	41	3	1
Sbene_G00500	46	2	37	1	80	18	27	5
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	0	0	0	6	3	4	2	1
Sbene_G00508	0	0	0	0	4	0	0	0
Sbene_G00509	0	0	0	0	0	0	0	0
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	840	39	1206	208	2105	97	120	5
Sbene_G00513	49	11	31	14	179	43	72	3
Sbene_G00516	0	0	0	0	0	0	1	1
Sbene_G00517	0	0	0	0	0	0	0	0
Sbene_G00518	0	0	0	1	13	5	0	1
Sbene_G00519	42	21	182	16	215	32	118	4
Sbene_G00520	5	9	7	7	0	0	2	0
Sbene_G00521	0	0	0	1	0	1	0	0
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	28	3	29	10	2	0	0	0
Sbene_G00525	18	9	57	72	0	8	18	2
Sbene_G00526	1	8	5	5	21	4	1	7
Sbene_G00527	3	3	55	5	71	1	23	1
Sbene_G00528	0	0	0	0	414	53	228	27
Sbene_G00529	33	57	39	3	293	55	285	41
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	0	0	0	0	0	0	0	0
Sbene_G00534	0	0	0	0	0	0	0	0
Sbene_G00535	27	1	0	1	187	11	47	16
Sbene_G00536	101	12	34	11	414	24	15	1
Sbene_G00537	0	1	0	0	85	12	76	2
Sbene_G00538	0	0	0	0	0	0	0	0
Sbene_G00539	0	0	0	0	0	0	0	0
Sbene_G00540	3	4	12	2	58	14	0	3
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	2	0	0	0	2	2	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	27	3	86	0	19	0	3	0
Sbene_G00548	0	0	0	0	0	16	0	0
Sbene_G00549	0	0	0	1	8	0	17	4
Sbene_G00550	0	0	0	0	2	0	0	0
Sbene_G00552	0	0	0	0	2	4	0	0
Sbene_G00553	0	0	0	0	0	0	0	0
Sbene_G00555	0	0	0	0	0	0	0	0
Sbene_G00556	0	0	0	0	8	1	3	0
Sbene_G00557	0	0	0	0	0	0	0	0
Sbene_G00560	0	0	0	0	0	0	0	0
Sbene_G00561	0	0	0	0	0	0	0	0
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	2	2	0
Sbene_G00565	0	0	0	0	0	0	0	0
Sbene_G00566	0	0	0	0	0	0	0	0
Sbene_G00567	0	0	0	0	0	0	0	0
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	0	63	0	27	1155	3713	0	0
Sbene_G00570	0	4	18	0	50	18	0	0
Sbene_G00571	0	0	0	0	0	0	0	0
Sbene_G00572	70	411	237	885	305	705	30	195
Sbene_G00573	0	0	0	0	2	0	0	0
Sbene_G00576	0	1	0	0	0	0	0	1
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	2	2	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	0	0	0	0	0	0	0	0
Sbene_G00585	0	0	0	0	0	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	33	3	91	11	1584	993	113	126
Sbene_G00589	0	0	5	3	32	22	0	0
Sbene_G00591	0	0	0	0	2	4	0	0
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	0	3	1	0	0	0	0
Sbene_G00594	0	0	0	0	0	0	0	0
Sbene_G00595	0	0	0	0	6	0	0	0
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	0	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	7	0	0	5	3	0	0	3
Sbene_G00602	2	0	0	0	6	0	0	0
Sbene_G00603	0	0	0	0	0	0	0	0
Sbene_G00604	0	2	0	0	0	0	2	0
Sbene_G00605	0	0	0	0	0	0	0	0
Sbene_G00606	1	1	1	0	0	0	2	1
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	0	0	0	0	0	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	0	0	0	0	0	0	0	0
Sbene_G00616	0	0	0	0	0	0	0	0
Sbene_G00617	0	0	1	0	0	0	1	0
Sbene_G00618	0	0	0	0	0	0	0	0
Sbene_G00619	0	0	4	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	0	0
Sbene_G00621	0	0	0	0	0	6	0	0
Sbene_G00627	1	5	32	11	46	53	2	4
Sbene_G00628	2	1	0	8	0	4	0	3
Sbene_G00629	0	8	2	7	0	20	0	5
Sbene_G00630	6	1	6	2	21	26	0	0
Sbene_G00631	0	2	0	0	0	0	0	0
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	0	0	0	0	0	0	0	0
Sbene_G00634	0	18	1	8	15	47	0	1
Sbene_G00635	1	0	0	0	1	0	0	0
Sbene_G00637	0	1	0	0	10	0	0	1
Sbene_G00638	0	1	0	3	5	10	0	3
Sbene_G00639	1	18	0	3	26	48	0	0
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	518	48	117	431	2182	764	0	12
Sbene_G00645	0	0	0	0	0	7	0	1
Sbene_G00646	0	0	1	1	0	0	0	0
Sbene_G00648	0	0	0	0	0	0	0	0
Sbene_G00649	22	66	70	74	154	307	0	15
Sbene_G00651	111	135	75	265	2407	1288	266	27
Sbene_G00652	0	0	0	0	0	0	0	0
Sbene_G00653	0	0	0	0	0	0	0	0
Sbene_G00654	0	0	0	0	0	0	0	0
Sbene_G00655	0	0	0	0	3	5	0	0
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	0	3	8	15	8	20	2	8
Sbene_G00658	0	0	3	2	3	0	0	2
Sbene_G00659	0	0	0	0	90	60	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	0	2	0	0
Sbene_G00662	0	0	0	0	0	0	0	0
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	0	4	0	6	9	17	0	0
Sbene_G00665	2	2	1	3	0	7	0	5
Sbene_G00666	0	0	0	0	0	0	0	0
Sbene_G00670	0	0	0	3	4535	2105	0	1
Sbene_G00671	0	0	1	0	7	0	0	0
Sbene_G00672	0	0	0	0	8	0	0	0
Sbene_G00673	0	1	0	0	0	0	0	1
Sbene_G00675	0	0	0	0	0	0	2	0
Sbene_G00676	0	0	0	0	0	0	0	0
Sbene_G00677	0	0	0	0	0	0	0	0
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	0	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	0	0
Sbene_G00684	0	0	0	0	0	0	0	0
Sbene_G00685	0	0	0	0	0	0	0	0
Sbene_G00686	0	0	0	0	0	0	0	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	0	0	0	0	0	0	0	0
Sbene_G00694	4	5	0	20	0	3	1	9
Sbene_G00695	0	0	0	0	0	0	0	0
Sbene_G00696	0	1	16	0	8	0	2	1
Sbene_G00697	0	0	0	0	5	0	1	0
Sbene_G00699	0	0	0	0	2	0	0	0
Sbene_G00700	0	0	0	0	4	6	0	0
Sbene_G00701	0	0	0	0	0	0	0	0
Sbene_G00702	18	0	25	6	17	4	5	1
Sbene_G00703	0	0	0	0	0	0	0	0
Sbene_G00704	0	0	0	0	0	0	0	0
Sbene_G00707	0	0	0	0	0	0	0	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	0	0	0	0	0	0	0	0
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	0	0	0	0	0	0	0	0
Sbene_G00715	0	0	0	0	0	0	0	0
Sbene_G00716	2	0	6	5	8	2	4	3
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	0	0	0	0
Sbene_G00724	0	0	0	0	0	0	0	0
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	0	0
Sbene_G00727	0	0	0	0	0	0	0	0
Sbene_G00728	28	0	8	0	3	1	0	2
Sbene_G00729	0	0	0	0	0	0	0	0
Sbene_G00730	2	4	0	0	0	0	0	0
Sbene_G00731	14	7	3	3	4715	267	854	33
Sbene_G00732	51	43	137	34	634	154	24	27
