GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00178	7	5	101	0	39	0	10	2
Sbene_G00183	0	3	0	2	4	5	1	5
Sbene_G00184	2	0	1	2	0	4	0	1
Sbene_G00185	0	86	0	29	0	115	0	130
Sbene_G00192	0	0	4	0	0	0	0	0
Sbene_G00194	0	0	0	2	0	2	0	0
Sbene_G00195	26	83	78	4	280	97	0	2
Sbene_G00196	260	141	296	18	978	156	65	54
Sbene_G00197	27	11	112	27	158	34	9	28
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	0	0
Sbene_G00201	0	0	1	4	8	6	4	3
Sbene_G00202	148	521	439	650	681	1460	320	547
Sbene_G00203	0	0	0	0	1	9	0	0
Sbene_G00204	0	1	0	0	1	2	3	3
Sbene_G00205	0	0	0	0	0	0	0	0
Sbene_G00206	0	0	0	0	0	0	0	0
Sbene_G00207	520	146	377	50	2360	1469	0	0
Sbene_G00209	16	9	7	4	2191	347	192	12
Sbene_G00210	0	0	0	8	0	12	0	0
Sbene_G00211	17	1	23	35	1	0	0	5
Sbene_G00212	0	1	0	1	6	26	0	4
Sbene_G00213	0	0	0	0	0	0	0	0
Sbene_G00215	340	19	2	198	3	38	71	211
Sbene_G00216	0	0	0	2	0	0	0	2
Sbene_G00217	9	18	36	13	9	24	2	7
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	0	0	0	0	6	0
Sbene_G00221	0	0	0	0	0	0	4	0
Sbene_G00222	0	0	0	2	0	2	0	0
Sbene_G00223	114	203	426	242	97	153	167	272
Sbene_G00224	317	245	349	230	272	503	0	0
Sbene_G00225	76	95	18	121	303	188	7	78
Sbene_G00226	4	4	4	15	2	32	0	3
Sbene_G00227	19	23	0	15	34	82	0	1
Sbene_G00228	13	10	26	18	42	25	10	18
Sbene_G00229	26	3	103	39	414	69	0	0
Sbene_G00230	0	1	0	2	0	2	1	0
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	39	13	48	37	53	33	1	8
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	1	0	3	9	8	21	0	0
Sbene_G00235	0	5	1	12	34	60	0	2
Sbene_G00236	0	0	0	0	0	0	4	0
Sbene_G00237	1	2	0	0	4	9	2	0
Sbene_G00238	0	2	0	0	55	41	0	0
Sbene_G00239	2	0	3	0	8	1	0	0
Sbene_G00240	0	0	0	0	0	0	6	0
Sbene_G00241	0	127	161	83	138	50	2	19
Sbene_G00242	0	0	0	0	0	0	8	0
Sbene_G00243	0	0	0	0	2	0	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	0	0
Sbene_G00253	0	0	0	0	0	0	4	0
Sbene_G00254	0	0	0	0	0	0	6	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	0	0	0	0	0	0	0
Sbene_G00259	0	0	0	0	0	0	0	0
Sbene_G00260	7	17	16	47	15	37	0	61
Sbene_G00261	26	133	5	85	236	108	0	11
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	0	0
Sbene_G00264	0	4	2	1	0	1	12	0
Sbene_G00265	18	28	43	17	86	33	0	5
Sbene_G00269	0	0	0	0	0	0	0	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	2	0
Sbene_G00274	0	17	13	7	22	17	0	2
Sbene_G00275	0	0	0	0	0	0	0	0
Sbene_G00276	12	18	17	38	38	49	10	32
Sbene_G00277	2	0	0	0	6	0	4	0
Sbene_G00278	3	14	6	11	9	6	0	19
Sbene_G00279	7	7	2	2	4	4	3	1
Sbene_G00280	0	0	0	0	0	0	2	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	0	0	0	1	0	0	1	4
Sbene_G00283	0	0	0	2	0	0	2	0
Sbene_G00284	0	0	0	0	0	0	0	0
Sbene_G00285	5	4	0	21	0	0	1	15
Sbene_G00286	4	0	0	3	0	0	2	3
Sbene_G00287	0	0	0	2	0	0	0	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	224	415	231	25	829	235	110	37
Sbene_G00290	4	25	0	10	0	1	0	16
Sbene_G00292	36	3	3	25	43	34	0	4
Sbene_G00295	0	0	0	0	0	0	6	2
Sbene_G00296	11	9	7	23	6464	7146	5	1
Sbene_G00297	7	4	1	5	110	73	5	27
Sbene_G00298	2629	499	4577	110	22720	2261	1	13
Sbene_G00299	112	7	99	15	426	134	0	1
Sbene_G00300	12	6	23	20	465	253	0	37
Sbene_G00302	6	0	1	1	1	2	3	0
Sbene_G00303	3895	2134	1734	669	7654	4313	380	801
Sbene_G00304	51	49	85	52	117	71	22	5
Sbene_G00305	1172	502	100	323	4908	1747	365	677
Sbene_G00306	0	0	0	0	369	42	48	35
Sbene_G00307	398	196	206	233	802	562	2	17
Sbene_G00308	802	248	151	379	1105	831	27	7
Sbene_G00309	13	11	3	1	41	36	5	0
Sbene_G00310	9	15	74	5	29	4	3	1
Sbene_G00311	33	19	35	7	132	71	7	0
Sbene_G00312	0	0	0	0	14	8	0	0
Sbene_G00313	0	0	0	0	4	0	0	0
Sbene_G00314	38	97	196	48	29	31	25	54
Sbene_G00315	283	197	249	69	8	2	16	34
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	2	0
Sbene_G00318	0	0	0	0	0	0	0	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	3	0	0	1	12	20	0	0
Sbene_G00322	15	1	26	9	25	36	4	2
Sbene_G00323	0	0	0	0	0	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	0	0	2	4	6	0	0
Sbene_G00326	12	0	0	3	3	0	0	2
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	0	0	4	0	13	33	0	0
Sbene_G00329	0	0	0	0	0	0	2	0
Sbene_G00331	15	14	85	24	83	40	45	4
Sbene_G00334	15	32	123	5	1165	358	15	247
Sbene_G00336	522	274	2264	426	749	652	101	82
Sbene_G00340	0	0	0	0	0	0	2	0
Sbene_G00342	33	8	12	21	15	8	6	5
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	161	343	387	798	181	449	0	187
Sbene_G00350	0	0	0	0	6	0	0	0
Sbene_G00351	0	0	0	0	2	0	0	0
Sbene_G00352	35	3	29	34	37	73	11	2
Sbene_G00353	6	0	7	11	3	8	0	1
Sbene_G00354	137	67	212	37	1131	384	31	11
Sbene_G00355	8	2	0	4	40	79	0	1
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	3	13	12	36	17	11	0	0
Sbene_G00358	262	298	349	64	2068	2400	0	881
Sbene_G00359	17	18	19	2	19	15	1	5
Sbene_G00360	171	35	49	31	216	110	19	5
Sbene_G00361	332	40	7	30	178	28	0	17
Sbene_G00362	43	71	33	192	47	107	17	24
Sbene_G00363	0	0	1	9	0	0	0	0
Sbene_G00365	189	57	167	37	338	244	0	18
Sbene_G00367	0	0	0	0	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	21	7	5	0	45	75	5	0
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	62	7	58	41	202	137	10	1
Sbene_G00375	3134	195	1838	912	1768	695	1232	6
Sbene_G00378	16	0	8	10	174	130	31	37
Sbene_G00379	89	3	206	12	1586	525	75	50
Sbene_G00380	0	1	0	0	13	2	14	0
Sbene_G00381	0	0	0	0	4804	2422	0	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	36	15	12	3	28	40	26	0
Sbene_G00390	5	1	6	1	26	3	23	1
Sbene_G00393	0	0	6	0	315	43	12	14
Sbene_G00394	0	0	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	118	5	101	104	601	221	8	38
Sbene_G00397	0	0	9	0	0	0	17	0
Sbene_G00398	2	7	4	2	314	38	0	1
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	6	9	27	2	8	11	25	2
Sbene_G00401	0	4	0	1	1122	191	99	1
Sbene_G00402	7	6	0	7	366	104	0	0
Sbene_G00403	240	166	288	155	1111	888	34	24
Sbene_G00404	0	0	0	0	0	0	6	0
Sbene_G00406	49	20	9	17	1	15	0	7
Sbene_G00407	15	0	3	4	8	6	10	0
Sbene_G00408	0	0	0	0	0	0	0	0
Sbene_G00409	0	0	0	0	0	0	0	0
Sbene_G00410	2	0	6	10	78	23	11	0
Sbene_G00412	120	14	34	3	57	24	19	15
Sbene_G00413	0	0	1	0	25	0	1	1
Sbene_G00415	171	52	114	57	682	471	115	2
Sbene_G00416	0	0	12	10	9	1	8	0
Sbene_G00417	2	7	2	14	3	8	6	4
Sbene_G00418	0	0	0	0	78	18	1	3
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	0	0	0	0	0	0	0	0
Sbene_G00424	0	0	0	0	0	0	0	0
Sbene_G00425	1204	404	673	493	3055	341	96	58
Sbene_G00426	0	4	0	12	44	25	0	11
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	0	0	12	5	0	1
Sbene_G00431	0	0	0	1	6	3	0	0
Sbene_G00432	0	0	0	0	0	0	0	0
Sbene_G00433	137	123	772	230	3088	725	170	381
Sbene_G00434	6	0	3	8	94	62	3	46
Sbene_G00435	0	0	0	8	10285	1500	55	42
Sbene_G00436	152	4	67	76	714	165	62	10
Sbene_G00438	0	0	0	0	0	0	6	0
Sbene_G00439	0	0	2	0	0	0	0	0
Sbene_G00440	0	0	0	0	0	0	64	0
Sbene_G00441	0	5	0	1	288	47	0	5
Sbene_G00443	0	0	0	0	0	0	2	0
Sbene_G00444	0	0	0	0	0	0	2	0
Sbene_G00445	0	0	0	0	1	0	3	0
Sbene_G00446	4	0	0	0	0	0	0	4
Sbene_G00447	0	0	0	0	0	0	0	0
Sbene_G00448	44	27	72	0	0	0	343	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	0	0
Sbene_G00451	0	1	0	0	39	90	0	0
Sbene_G00452	0	0	0	0	0	0	0	0
Sbene_G00453	0	8	0	0	0	0	0	6
Sbene_G00456	43	8	23	33	236	31	46	2
Sbene_G00457	1172	826	544	1442	1152	1820	137	1715
Sbene_G00458	68	36	192	63	372	536	12	125
Sbene_G00459	1020	1225	981	1274	77	391	349	729
Sbene_G00460	22085	5194	20958	1208	49081	4696	1503	115
Sbene_G00462	9	0	2	1	6	1	13	2
Sbene_G00463	275	33	111	212	606	524	7	52
Sbene_G00464	0	0	12	0	4	0	8	0
Sbene_G00465	62	15	29	17	72	41	14	10
Sbene_G00466	1207	132	1936	272	1710	565	127	87
Sbene_G00467	5	1	8	0	17	12	0	3
Sbene_G00468	0	0	0	0	0	0	10	0
Sbene_G00469	2	0	2	0	0	0	4	0
Sbene_G00470	0	1	0	5	0	20	0	0
Sbene_G00471	0	0	0	0	0	0	4	0
Sbene_G00473	103	2	88	61	665	207	28	28
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	0	0	0	0	0
Sbene_G00479	0	0	1	0	3	1	0	1
Sbene_G00480	0	0	0	0	0	0	4	0
Sbene_G00482	0	0	0	0	0	0	0	0
Sbene_G00483	235	12	388	23	1016	133	13	20
Sbene_G00484	399	342	540	270	1639	1762	159	73
Sbene_G00485	3	4	29	21	159	46	57	3
Sbene_G00488	1	0	2	0	826	141	0	0
Sbene_G00489	50	11	102	38	1524	733	0	6
Sbene_G00490	4424	940	8396	3723	15005	6758	47	169
Sbene_G00491	2406	246	241	1363	4781	2400	3	190
Sbene_G00494	0	1	0	2	29	9	5	0
Sbene_G00496	22	21	11	5	9	7	17	4
Sbene_G00497	333	14	108	5	293	30	97	10
Sbene_G00498	0	10	1	11	286	82	44	102
Sbene_G00499	401	36	163	20	272	91	8	5
Sbene_G00500	161	1	105	9	277	56	102	7
Sbene_G00501	0	0	0	0	0	0	40	0
Sbene_G00505	5	0	0	0	15	13	0	1
Sbene_G00508	0	0	0	0	0	0	4	0
Sbene_G00509	0	0	0	0	2	1	0	1
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	1584	88	2752	977	5109	562	450	24
Sbene_G00513	14	16	42	23	188	131	74	20
Sbene_G00516	0	0	0	0	0	0	0	0
Sbene_G00517	0	0	4	0	0	0	0	0
Sbene_G00518	0	2	0	0	160	16	13	3
Sbene_G00519	367	37	205	50	395	83	207	34
Sbene_G00520	6	8	1	4	0	0	22	11
Sbene_G00521	0	0	0	1	0	3	0	0
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	59	14	20	5	1	2	1	0
Sbene_G00525	145	42	25	26	9	6	24	1
Sbene_G00526	183	23	97	30	424	92	14	23
Sbene_G00527	69	5	72	15	133	17	13	4
Sbene_G00528	0	0	0	0	444	76	236	28
Sbene_G00529	80	51	46	1	290	31	267	32
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	21	5	21	0	3	0	0	0
Sbene_G00534	0	0	0	0	0	0	2	0
Sbene_G00535	45	3	13	1	490	92	123	17
Sbene_G00536	482	59	420	167	2067	125	227	9
Sbene_G00537	0	4	1	3	602	186	424	30
Sbene_G00538	0	0	0	0	0	0	0	0
Sbene_G00539	0	0	0	0	0	0	0	0
Sbene_G00540	59	18	94	13	465	99	0	30
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	0	0	0	0	0	0	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	145	6	410	15	105	3	22	0
Sbene_G00548	0	1	0	3	4	38	0	10
Sbene_G00549	4	0	0	1	5	0	10	0
Sbene_G00550	0	0	0	0	0	8	4	2
Sbene_G00552	0	0	0	0	3	3	0	0
Sbene_G00553	0	8	0	0	0	1	1	0
Sbene_G00555	0	0	0	0	0	0	22	0
Sbene_G00556	4	0	1	0	1	0	4	0
Sbene_G00557	0	0	0	0	0	0	0	0
Sbene_G00560	0	0	0	0	2	2	0	0
Sbene_G00561	0	0	0	0	0	0	0	0
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	0	0	0
Sbene_G00565	0	0	0	0	5	1	0	0
Sbene_G00566	0	0	0	0	2	0	0	0
Sbene_G00567	0	0	0	0	0	0	0	0
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	0	110	0	124	3850	7422	0	0
Sbene_G00570	38	4	78	10	311	409	1	1
Sbene_G00571	0	0	0	0	0	0	12	0
Sbene_G00572	9	141	41	275	57	211	1	27
Sbene_G00573	0	0	0	0	34	2	0	0
Sbene_G00576	9	4	36	16	58	14	9	4
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	3	1	4	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	6	14	3	3	4	10	1	7
Sbene_G00585	0	0	0	0	0	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	98	61	246	21	4428	1231	229	86
Sbene_G00589	714	318	597	406	2843	2028	16	4
Sbene_G00591	0	0	0	0	19	27	0	12
Sbene_G00592	0	0	0	0	0	0	2	0
Sbene_G00593	0	6	0	4	0	2	2	0
Sbene_G00594	1	1	6	7	0	7	0	0
Sbene_G00595	0	1	0	0	8	1	0	0
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	4	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	264	190	195	599	315	288	24	79
Sbene_G00602	74	86	91	76	144	64	40	17
Sbene_G00603	0	0	0	0	0	0	12	0
Sbene_G00604	3	1	0	0	0	2	0	0
Sbene_G00605	0	0	0	0	0	0	4	0
Sbene_G00606	24	0	20	5	0	0	0	7
Sbene_G00609	0	0	0	0	0	0	8	0
Sbene_G00610	0	0	0	2	0	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	6	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	25	3	6	3	14	5	0	0
Sbene_G00616	0	0	0	0	0	0	0	0
Sbene_G00617	0	0	0	0	0	0	2	0
Sbene_G00618	0	0	0	2	0	0	0	0
Sbene_G00619	0	0	0	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	0	0
Sbene_G00621	10	7	26	30	31	39	3	0
Sbene_G00627	1	7	19	9	36	57	2	3
Sbene_G00628	0	0	2	4	2	2	0	0
Sbene_G00629	1	44	17	29	2	38	1	20
Sbene_G00630	86	16	164	39	727	512	0	0
Sbene_G00631	0	2	3	24	6	19	0	4
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	4	4	0	0	0	0	0	0
Sbene_G00634	2	29	0	17	31	85	4	4
Sbene_G00635	7	14	23	20	137	7	0	2
Sbene_G00637	5	0	0	0	15	8	0	0
Sbene_G00638	52	366	218	204	812	594	1	1
Sbene_G00639	13	4	3	3	65	120	0	6
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	6659	692	1920	5172	23029	13731	29	172
Sbene_G00645	12	9	0	10	2	9	0	6
Sbene_G00646	0	0	6	0	5	5	0	2
Sbene_G00648	0	0	0	0	0	0	2	0
Sbene_G00649	24	153	38	103	138	387	1	60
Sbene_G00651	180	107	52	280	2147	918	225	31
Sbene_G00652	171	297	242	208	142	57	2	47
Sbene_G00653	0	0	0	0	0	0	0	0
Sbene_G00654	2	3	1	2	81	3	6	16
Sbene_G00655	11	16	17	19	69	28	14	2
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	241	184	133	138	245	302	38	39
Sbene_G00658	7	35	49	107	29	59	4	10
Sbene_G00659	0	0	0	0	448	212	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	2	0	0	0
Sbene_G00662	0	0	0	0	4	2	2	2
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	281	81	21	532	542	612	2	41
Sbene_G00665	175	15	32	117	257	247	17	30
Sbene_G00666	0	4	4	1	0	9	0	0
Sbene_G00670	70	34	7	13	19257	5836	0	1
Sbene_G00671	47	61	6	15	622	32	78	5
Sbene_G00672	20	36	47	13	8	2	1	9
Sbene_G00673	6	40	27	65	2	0	3	81
Sbene_G00675	0	2	0	4	1	7	2	0
Sbene_G00676	0	0	0	0	0	0	2	0
Sbene_G00677	0	0	0	0	0	0	0	0
Sbene_G00678	0	0	0	0	0	0	10	0
Sbene_G00679	0	0	0	0	0	0	0	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	2	0
Sbene_G00683	0	0	0	0	0	0	0	0
Sbene_G00684	0	0	0	0	0	12	0	0
Sbene_G00685	0	0	0	0	4	0	0	0
Sbene_G00686	0	0	0	0	24	0	2	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	35	24	110	24	82	60	0	3
Sbene_G00694	15	14	0	31	3	16	0	9
Sbene_G00695	0	0	0	0	0	0	2	0
Sbene_G00696	1	1	6	0	0	0	0	0
Sbene_G00697	0	0	3	1	18	0	0	0
Sbene_G00699	0	0	0	0	289	149	0	14
Sbene_G00700	69	0	80	57	652	278	2	0
Sbene_G00701	0	0	0	0	0	0	6	0
Sbene_G00702	109	25	143	49	88	24	28	10
Sbene_G00703	0	0	0	0	0	0	0	0
Sbene_G00704	0	0	0	0	0	0	0	0
Sbene_G00707	0	0	0	0	0	0	2	0
Sbene_G00708	0	0	0	0	0	0	2	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	13	2	1	6	16	8	24	2
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	28	0	0	0	175	30	1	2
Sbene_G00715	289	2	51	4	241	180	287	294
Sbene_G00716	3	0	0	8	8	0	9	4
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	2	0	0	4
Sbene_G00724	6	0	6	0	48	4	2	0
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	22	0
Sbene_G00727	73	9	572	8	81	2	631	0
Sbene_G00728	83	4	293	2	87	14	6	5
Sbene_G00729	0	0	0	0	0	0	0	0
Sbene_G00730	96	87	289	7	269	72	52	62
