GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00178	0	1	59	23	37	1	24	1
Sbene_G00183	24	0	0	0	0	25	0	1
Sbene_G00184	0	0	0	0	0	0	0	0
Sbene_G00185	0	243	0	333	0	825	0	369
Sbene_G00192	0	0	0	0	0	0	0	0
Sbene_G00194	0	1	0	0	0	1	0	0
Sbene_G00195	28	11	182	27	293	89	0	0
Sbene_G00196	1	11	116	6	721	58	24	59
Sbene_G00197	0	0	19	0	19	0	0	0
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	0	0
Sbene_G00201	0	34	0	0	0	0	0	0
Sbene_G00202	3	20	21	18	65	119	0	16
Sbene_G00203	0	0	0	0	3	47	0	0
Sbene_G00204	0	0	0	0	0	2	0	0
Sbene_G00205	0	0	0	0	0	0	0	0
Sbene_G00206	0	0	0	0	0	0	28	0
Sbene_G00207	0	0	0	0	0	56	0	0
Sbene_G00209	6	0	3	6	2659	376	300	10
Sbene_G00210	12	12	0	0	0	14	0	0
Sbene_G00211	0	0	55	47	0	0	0	0
Sbene_G00212	0	0	0	0	0	8	0	0
Sbene_G00213	0	0	0	0	0	0	0	0
Sbene_G00215	0	6	0	3913	0	150	180	817
Sbene_G00216	0	0	0	0	0	0	0	0
Sbene_G00217	0	50	231	72	123	64	48	0
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	32	0	0	0	2	0
Sbene_G00221	0	0	0	0	0	0	0	0
Sbene_G00222	0	0	0	0	0	0	0	0
Sbene_G00223	22	42	155	70	57	27	5	12
Sbene_G00224	162	182	115	99	202	491	0	1
Sbene_G00225	42	126	81	716	254	818	76	427
Sbene_G00226	0	0	0	0	0	13	0	5
Sbene_G00227	0	34	0	0	96	114	0	0
Sbene_G00228	14	2	0	0	0	1	15	0
Sbene_G00229	0	0	866	407	2950	487	0	0
Sbene_G00230	14	15	0	12	10	15	0	0
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	74	86	20	126	82	155	0	23
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	19	1	31	121	110	354	0	0
Sbene_G00235	0	0	0	4	0	86	0	0
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	0	0	0	1	3	0	0
Sbene_G00238	0	23	0	0	254	223	0	0
Sbene_G00239	1	0	0	8	5	20	0	0
Sbene_G00240	0	0	0	0	0	0	0	0
Sbene_G00241	0	50	532	200	659	302	1	88
Sbene_G00242	0	0	0	0	0	0	58	0
Sbene_G00243	0	0	0	0	0	0	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	0	0
Sbene_G00253	0	0	0	0	0	0	0	0
Sbene_G00254	0	0	0	0	0	0	24	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	4	0	36	0	0	0	52
Sbene_G00259	0	0	0	0	0	0	24	0
Sbene_G00260	0	0	0	8	0	0	0	0
Sbene_G00261	134	17	56	89	355	25	1	33
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	0	0
Sbene_G00264	0	0	0	0	0	0	0	0
Sbene_G00265	13	10	166	39	114	98	0	0
Sbene_G00269	0	0	0	0	0	0	0	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	0	0
Sbene_G00274	0	0	0	0	0	74	0	0
Sbene_G00275	2	0	0	0	0	0	10	0
Sbene_G00276	47	43	1	48	0	92	0	21
Sbene_G00277	0	0	0	0	0	0	0	0
Sbene_G00278	0	0	0	0	0	0	0	0
Sbene_G00279	42	0	15	11	25	50	28	39
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	1	0	0	0	23
Sbene_G00282	0	5	0	0	0	0	0	5
Sbene_G00283	0	0	0	2	0	0	4	0
Sbene_G00284	0	0	0	0	0	0	0	0
Sbene_G00285	0	0	1	22	0	0	0	1
Sbene_G00286	0	0	0	0	0	0	0	0
Sbene_G00287	0	0	0	0	0	0	0	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	311	350	493	192	1178	544	88	8
Sbene_G00290	0	6	0	0	0	6	0	34
Sbene_G00292	0	0	0	0	0	0	0	0
Sbene_G00295	0	0	0	0	0	25	51	0
Sbene_G00296	10	7	30	22	2041	1872	0	0
Sbene_G00297	0	0	0	0	78	0	0	0
Sbene_G00298	711	160	2188	46	9770	443	0	0
Sbene_G00299	416	145	307	24	1668	346	0	2
Sbene_G00300	0	27	386	561	6948	3837	0	173
Sbene_G00302	0	6	9	0	6	0	0	9
Sbene_G00303	86	387	923	2560	1802	3620	15	129
Sbene_G00304	2	34	82	0	90	78	6	28
Sbene_G00305	712	193	802	2137	6381	5132	828	1249
Sbene_G00306	0	0	9	0	1650	151	181	9
Sbene_G00307	337	136	210	347	1075	834	1	86
Sbene_G00308	2538	295	699	3021	3295	4658	2	36
Sbene_G00309	6	7	14	26	23	118	4	0
Sbene_G00310	0	0	0	0	0	0	0	0
Sbene_G00311	7	1	66	9	43	8	0	0
Sbene_G00312	0	0	0	0	145	77	0	0
Sbene_G00313	0	0	0	0	0	1	17	16
Sbene_G00314	0	1	178	17	6	6	0	0
Sbene_G00315	5	1	1199	144	0	0	4	39
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	0	0
Sbene_G00318	0	0	0	0	0	0	0	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	14	51	160	38	372	239	0	0
Sbene_G00322	0	0	22	0	0	0	0	0
Sbene_G00323	0	0	0	0	0	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	0	0	0	0	0	0	0
Sbene_G00326	0	0	0	0	0	0	0	0
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	0	0	5	6	122	137	0	0
Sbene_G00329	0	0	0	0	0	0	42	0
Sbene_G00331	0	0	207	37	147	27	94	24
Sbene_G00334	24	1	76	4	412	223	12	376
Sbene_G00336	8	14	598	146	228	182	27	3
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	0	0	10	0	0	0	0	0
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	0	12	12	50	0	0	0	0
Sbene_G00350	0	0	0	0	13	3	5	5
Sbene_G00351	0	0	0	0	4	0	0	0
Sbene_G00352	96	6	84	175	326	332	45	34
Sbene_G00353	45	13	48	141	27	66	2	0
Sbene_G00354	265	33	1889	184	6614	1716	40	3
Sbene_G00355	4	1	0	0	133	94	0	6
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	26	42	7	37	116	70	0	0
Sbene_G00358	1611	1321	2349	634	15495	6692	0	442
Sbene_G00359	64	6	199	7	19	1	1	19
Sbene_G00360	224	186	145	304	368	405	15	29
Sbene_G00361	0	12	887	107	433	211	0	50
Sbene_G00362	0	139	470	1256	172	537	33	1
Sbene_G00363	0	0	0	0	0	0	0	0
Sbene_G00365	0	1	14	0	2	13	0	0
Sbene_G00367	0	0	0	0	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	84	11	72	8	273	243	92	31
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	98	153	4	81	564	635	10	109
Sbene_G00375	5067	1219	924	962	2944	1104	1323	215
Sbene_G00378	26	0	0	58	429	212	46	3
Sbene_G00379	88	9	223	55	1958	748	100	71
Sbene_G00380	0	0	0	8	39	73	7	29
Sbene_G00381	0	2	0	0	14438	11203	3	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	0	20	1	39	76	78	0	0
Sbene_G00390	28	0	0	8	0	9	20	9
Sbene_G00393	0	0	0	0	373	161	43	9
Sbene_G00394	0	0	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	56	0	73	159	579	193	0	68
Sbene_G00397	0	0	0	0	0	0	56	0
Sbene_G00398	0	7	0	0	776	213	0	18
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	5	12	27	1	50	20	46	45
Sbene_G00401	0	0	0	0	1248	181	120	7
Sbene_G00402	0	14	0	14	129	45	0	0
Sbene_G00403	398	606	696	170	2234	2205	45	236
Sbene_G00404	0	0	0	0	0	0	0	0
Sbene_G00406	0	27	0	32	9	1	6	17
Sbene_G00407	0	0	27	9	12	0	6	0
Sbene_G00408	0	0	33	0	0	0	5	0
Sbene_G00409	2	9	8	26	104	31	9	27
Sbene_G00410	0	0	28	26	58	0	0	0
Sbene_G00412	58	18	12	0	17	1	0	0
Sbene_G00413	0	64	0	69	1564	432	1	92
Sbene_G00415	39	0	326	224	1026	834	201	0
Sbene_G00416	0	0	0	0	0	0	0	0
Sbene_G00417	0	0	0	0	0	0	0	0
Sbene_G00418	0	0	0	0	120	82	9	15
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	0	0	0	0	48	0	2	0
Sbene_G00424	0	0	0	2	0	6	0	0
Sbene_G00425	71	135	8	63	154	30	53	32
Sbene_G00426	0	0	0	0	5	0	0	5
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	0	1	18	1	0	0
Sbene_G00431	0	0	0	0	0	0	0	0
Sbene_G00432	0	0	0	0	0	0	0	0
Sbene_G00433	98	216	571	189	1980	285	71	116
Sbene_G00434	0	0	0	0	46	24	11	35
Sbene_G00435	0	0	0	14	23177	4050	181	108
Sbene_G00436	246	12	175	175	1929	463	128	32
Sbene_G00438	0	0	0	0	0	0	0	0
Sbene_G00439	0	0	0	0	0	0	8	0
Sbene_G00440	0	0	0	0	0	0	0	0
Sbene_G00441	0	1	0	0	819	302	0	54
Sbene_G00443	0	0	0	0	0	0	0	0
Sbene_G00444	0	0	0	0	0	0	0	0
Sbene_G00445	0	0	0	36	0	0	0	0
Sbene_G00446	0	0	0	0	0	0	0	0
Sbene_G00447	0	0	0	0	0	0	0	0
Sbene_G00448	16	0	16	0	0	0	126	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	0	0
Sbene_G00451	0	0	0	32	96	145	0	1
Sbene_G00452	0	0	0	0	0	0	0	0
Sbene_G00453	0	0	0	0	0	0	0	0
Sbene_G00456	0	0	0	38	153	85	70	4
Sbene_G00457	60	783	982	2273	878	2753	178	531
Sbene_G00458	11	52	45	14	196	195	1	88
Sbene_G00459	159	316	105	452	1	607	78	542
Sbene_G00460	8231	3924	5452	441	18687	1580	390	63
Sbene_G00462	0	0	14	2	0	0	10	0
Sbene_G00463	153	6	8	37	314	170	0	0
Sbene_G00464	0	0	0	0	16	0	16	0
Sbene_G00465	15	28	11	52	33	8	4	17
Sbene_G00466	904	32	2517	159	1813	246	180	11
Sbene_G00467	0	0	0	0	0	0	0	0
Sbene_G00468	0	0	0	0	0	0	0	0
Sbene_G00469	0	0	0	0	0	0	2	0
Sbene_G00470	0	0	0	1	0	17	0	0
Sbene_G00471	0	0	0	0	0	0	0	0
Sbene_G00473	346	66	223	35	1283	595	8	20
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	7	0	7	0	0
Sbene_G00479	0	0	0	0	12	16	0	0
Sbene_G00480	0	0	0	0	0	10	10	0
Sbene_G00482	0	0	37	33	1	19	0	0
Sbene_G00483	123	19	95	130	163	250	0	102
Sbene_G00484	519	171	130	78	1483	1090	76	149
Sbene_G00485	0	0	18	0	101	71	113	15
Sbene_G00488	0	0	0	0	193	109	0	0
Sbene_G00489	333	1	0	6	5099	623	25	3
Sbene_G00490	16643	3273	521	1320	25215	3505	46	447
Sbene_G00491	131	3	6	68	522	42	0	26
Sbene_G00494	0	0	8	8	0	0	0	0
Sbene_G00496	2	0	38	0	71	23	0	2
Sbene_G00497	17	0	296	87	568	29	237	0
Sbene_G00498	0	5	0	6	131	17	18	41
Sbene_G00499	65	3	2164	211	1285	279	11	20
Sbene_G00500	38	6	1408	191	1696	375	467	5
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	13	1	103	19	170	29	0	79
Sbene_G00508	0	0	11	0	43	0	68	0
Sbene_G00509	0	0	0	0	0	0	0	0
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	2544	935	4891	1833	9284	1799	726	32
Sbene_G00513	26	86	191	71	188	230	240	42
Sbene_G00516	0	0	0	0	2	0	0	0
Sbene_G00517	0	0	0	0	0	0	0	0
Sbene_G00518	0	5	0	8	422	153	27	37
Sbene_G00519	203	25	284	11	197	36	68	26
Sbene_G00520	0	0	0	0	0	0	0	0
Sbene_G00521	5	5	16	22	27	24	0	1
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	0	0	109	77	0	0	0	0
Sbene_G00525	53	8	54	35	1	19	20	0
Sbene_G00526	34	46	0	22	84	21	15	0
Sbene_G00527	14	14	0	0	61	2	0	1
Sbene_G00528	0	0	0	0	654	79	449	20
Sbene_G00529	73	11	63	1	403	35	306	54
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	0	0	0	0	0	0	0	0
Sbene_G00534	0	0	0	0	0	0	6	0
Sbene_G00535	73	2	10	1	1077	305	151	141
Sbene_G00536	933	120	589	423	5560	367	343	41
Sbene_G00537	0	18	0	2	534	36	246	80
Sbene_G00538	0	0	0	0	0	0	0	0
Sbene_G00539	0	0	0	0	0	38	73	63
Sbene_G00540	85	5	88	211	1158	394	0	55
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	0	0	0	25	47	0	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	52	1	63	0	0	0	0	0
Sbene_G00548	0	0	0	0	0	39	0	21
Sbene_G00549	0	0	0	0	90	0	11	11
Sbene_G00550	0	0	0	0	12	0	6	0
Sbene_G00552	0	0	0	0	0	76	0	0
Sbene_G00553	0	0	0	0	0	0	0	0
Sbene_G00555	0	0	0	0	0	0	0	0
Sbene_G00556	62	0	0	0	2	0	110	0
Sbene_G00557	0	0	0	0	0	0	0	0
Sbene_G00560	0	0	0	0	0	4	0	0
Sbene_G00561	0	0	0	0	0	0	0	0
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	6	0	0
Sbene_G00565	0	0	0	0	0	12	0	0
Sbene_G00566	0	0	0	0	4	6	0	0
Sbene_G00567	0	0	0	0	0	0	0	0
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	0	76	0	93	2722	3559	0	0
Sbene_G00570	0	26	317	59	1437	898	0	5
Sbene_G00571	0	0	0	0	0	0	90	0
Sbene_G00572	539	740	488	1435	719	1212	204	697
Sbene_G00573	0	0	0	0	26	87	26	13
Sbene_G00576	5	0	0	0	0	48	5	0
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	13	13	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	0	20	0	0	17	0	3	34
Sbene_G00585	0	0	0	0	16	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	34	59	423	132	5746	3082	338	234
Sbene_G00589	55	71	785	772	1838	1584	1	0
Sbene_G00591	0	0	0	0	8	0	0	0
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	0	0	0	0	0	0	0
Sbene_G00594	0	0	0	0	0	0	0	0
Sbene_G00595	0	0	0	0	0	0	0	0
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	0	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	22	2	0	26	0	30	0	0
Sbene_G00602	34	22	48	23	35	66	13	11
Sbene_G00603	0	0	0	0	0	0	0	0
Sbene_G00604	1	0	28	0	0	170	1	0
Sbene_G00605	0	0	0	0	0	0	0	0
Sbene_G00606	0	0	71	3	0	0	0	0
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	0	0	0	248	0	114	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	0	0	8	0	8	0	0	0
Sbene_G00616	0	0	0	0	0	0	0	0
Sbene_G00617	0	0	0	36	0	0	0	0
Sbene_G00618	0	0	0	0	0	0	0	0
Sbene_G00619	0	0	0	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	4	0
Sbene_G00621	0	2	0	0	0	6	0	0
Sbene_G00627	0	18	267	89	220	477	1	96
Sbene_G00628	0	0	0	41	0	61	0	0
Sbene_G00629	26	83	0	126	0	10	7	14
Sbene_G00630	0	0	44	18	106	242	0	0
Sbene_G00631	0	20	0	23	31	56	23	35
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	0	0	0	0	0	0	0	0
Sbene_G00634	0	0	0	0	0	0	0	0
Sbene_G00635	0	0	0	0	80	32	0	0
Sbene_G00637	23	3	0	0	2	106	0	46
Sbene_G00638	0	0	0	109	16	114	0	25
Sbene_G00639	9	0	0	0	74	89	0	0
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	1309	118	968	502	5557	3385	5	818
Sbene_G00645	0	0	0	2	0	0	0	0
Sbene_G00646	0	0	0	0	0	0	0	0
Sbene_G00648	0	0	0	0	0	0	0	0
Sbene_G00649	0	589	102	1034	528	1793	0	142
Sbene_G00651	522	523	141	155	5216	1256	418	51
Sbene_G00652	34	11	210	193	0	90	75	11
Sbene_G00653	0	0	0	0	0	0	0	0
Sbene_G00654	0	0	17	0	188	84	0	47
Sbene_G00655	77	34	15	45	469	223	108	43
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	29	87	58	82	55	142	0	65
Sbene_G00658	0	50	0	33	0	41	0	0
Sbene_G00659	0	0	0	0	211	127	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	0	8	0	0
Sbene_G00662	0	0	0	0	10	5	0	1
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	62	2	0	167	83	104	0	0
Sbene_G00665	1	0	43	44	38	78	16	2
Sbene_G00666	0	0	0	0	0	0	0	0
Sbene_G00670	9	0	29	9	40406	9917	0	0
Sbene_G00671	0	0	67	26	102	151	11	37
Sbene_G00672	2	0	1	0	1	0	0	0
Sbene_G00673	0	26	0	34	0	0	0	14
Sbene_G00675	0	9	0	0	0	9	16	0
Sbene_G00676	0	0	0	0	0	0	0	0
Sbene_G00677	0	0	0	0	6	6	0	2
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	0	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	0	0
Sbene_G00684	0	0	0	0	2	0	0	0
Sbene_G00685	0	0	0	0	25	25	0	0
Sbene_G00686	0	0	0	0	15	15	0	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	0	0	0	0	0	0	0	0
Sbene_G00694	0	1	0	0	0	7	0	0
Sbene_G00695	0	0	0	0	0	0	0	0
Sbene_G00696	0	17	0	0	0	0	0	3
Sbene_G00697	0	0	0	0	0	0	0	0
Sbene_G00699	0	0	0	0	165	71	0	0
Sbene_G00700	2	0	17	0	75	16	0	0
Sbene_G00701	0	0	0	0	0	0	0	0
Sbene_G00702	2	0	0	38	1	1	0	0
Sbene_G00703	0	0	0	0	0	0	24	0
Sbene_G00704	0	0	0	0	0	0	0	0
Sbene_G00707	0	0	0	0	0	0	2	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	21	0	9	38	5	0	59	0
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	0	1	0	59	252	457	33	84
Sbene_G00715	0	0	0	0	0	0	0	0
Sbene_G00716	0	0	0	0	0	0	0	0
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	0	8	0	0
Sbene_G00724	0	0	0	0	67	18	0	1
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	0	0
Sbene_G00727	0	0	0	0	0	0	2	0
Sbene_G00728	49	27	333	51	100	34	18	22
Sbene_G00729	0	0	0	0	0	0	0	0
