GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00183	0	6	0	0	0	0	0	0
Sbene_G00184	0	0	0	0	3	0	2	3
Sbene_G00185	0	8	1	30	0	54	0	21
Sbene_G00192	0	0	0	0	0	0	0	0
Sbene_G00194	0	0	0	0	0	0	0	0
Sbene_G00195	62	40	33	17	180	58	0	0
Sbene_G00196	76	25	86	6	118	28	4	3
Sbene_G00197	0	3	0	0	3	0	0	0
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	0	0
Sbene_G00201	0	4	0	0	0	0	0	0
Sbene_G00202	230	359	160	546	472	865	138	318
Sbene_G00203	0	0	0	0	0	0	0	0
Sbene_G00204	0	0	0	0	0	0	0	0
Sbene_G00205	0	0	0	0	0	0	0	0
Sbene_G00206	0	0	0	0	0	0	0	0
Sbene_G00207	0	0	0	0	0	0	0	0
Sbene_G00209	0	0	12	3	602	42	66	1
Sbene_G00210	0	0	0	0	0	8	0	0
Sbene_G00211	2	0	10	9	3	0	0	6
Sbene_G00212	0	0	0	0	0	0	0	0
Sbene_G00213	0	0	0	0	0	0	0	0
Sbene_G00215	0	0	0	34	0	4	2	2
Sbene_G00216	0	0	0	0	0	0	0	0
Sbene_G00217	0	0	3	12	6	7	0	0
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	0	0	0	0	0	0
Sbene_G00221	0	0	0	0	0	0	0	0
Sbene_G00222	0	0	0	0	0	0	0	0
Sbene_G00223	59	147	275	121	63	100	88	231
Sbene_G00224	45	50	34	34	16	89	0	0
Sbene_G00225	2	8	29	72	36	78	0	59
Sbene_G00226	1	12	7	10	19	18	5	12
Sbene_G00227	2	0	0	24	13	15	0	0
Sbene_G00228	29	20	4	2	7	6	2	26
Sbene_G00229	13	4	39	18	153	35	0	0
Sbene_G00230	0	0	0	0	0	4	0	0
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	39	8	11	31	27	18	1	13
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	0	0	0	0	8	0	0	0
Sbene_G00235	0	4	0	3	5	40	0	6
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	0	0	0	0	0	0	0
Sbene_G00238	0	0	0	0	24	10	0	0
Sbene_G00239	0	0	0	0	8	0	0	0
Sbene_G00240	0	0	0	0	0	0	0	0
Sbene_G00241	0	23	20	3	10	19	0	17
Sbene_G00242	0	0	0	0	0	0	0	0
Sbene_G00243	0	0	0	0	5	5	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	0	0
Sbene_G00253	0	0	0	0	0	0	0	0
Sbene_G00254	0	0	0	0	0	0	0	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	0	0	0	0	0	0	0
Sbene_G00259	0	0	0	0	0	0	6	0
Sbene_G00260	2	16	10	30	17	17	0	10
Sbene_G00261	11	14	5	14	40	39	2	7
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	2	0
Sbene_G00264	2	0	0	0	2	0	0	0
Sbene_G00265	7	5	25	2	19	15	0	1
Sbene_G00269	0	0	0	0	0	0	0	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	2	0
Sbene_G00274	0	0	0	0	13	1	0	0
Sbene_G00275	0	0	0	0	0	0	4	0
Sbene_G00276	0	6	7	14	41	21	0	7
Sbene_G00277	0	0	0	2	0	0	0	0
Sbene_G00278	4	0	2	14	24	5	4	1
Sbene_G00279	2	12	0	12	0	2	2	0
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	0	0	0	0	0	0	0	0
Sbene_G00283	0	0	0	0	0	0	0	0
Sbene_G00284	0	0	0	0	0	0	0	0
Sbene_G00285	14	18	0	11	0	5	0	0
Sbene_G00286	0	0	0	8	0	0	0	0
Sbene_G00287	0	0	0	4	14	0	0	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	64	86	101	8	279	114	18	14
Sbene_G00290	0	1	5	2	0	4	0	2
Sbene_G00292	0	0	6	0	0	2	0	0
Sbene_G00295	0	0	0	0	0	0	0	0
Sbene_G00296	0	0	1	0	2122	1914	0	1
Sbene_G00297	0	8	0	7	7	44	8	22
Sbene_G00298	404	61	875	59	4108	431	0	2
Sbene_G00299	18	0	14	17	131	44	0	0
Sbene_G00300	0	2	2	3	183	85	0	9
Sbene_G00302	0	0	0	0	0	0	0	0
Sbene_G00303	256	291	253	330	1026	822	19	139
Sbene_G00304	120	6	50	3	193	48	28	16
Sbene_G00305	200	71	26	61	1123	469	58	164
Sbene_G00306	0	0	0	2	158	29	6	15
Sbene_G00307	51	33	80	66	163	177	0	2
Sbene_G00308	214	18	59	116	230	238	14	1
Sbene_G00309	0	0	0	15	13	6	0	0
Sbene_G00310	7	6	21	1	24	11	0	2
Sbene_G00311	11	0	15	1	67	36	2	0
Sbene_G00312	0	0	0	0	6	2	0	0
Sbene_G00313	0	0	0	0	0	0	0	0
Sbene_G00314	68	155	44	26	35	43	35	172
Sbene_G00315	14	8	17	4	0	0	15	16
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	0	0
Sbene_G00318	0	0	0	0	0	0	0	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	3	4	2	0	15	4	0	0
Sbene_G00322	5	5	10	4	23	3	0	0
Sbene_G00323	0	0	0	0	0	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	0	0	0	0	0	0	0
Sbene_G00326	0	0	0	0	0	0	0	0
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	0	0	2	0	18	0	0	0
Sbene_G00329	0	0	0	0	0	0	0	0
Sbene_G00331	3	13	23	7	30	10	6	14
Sbene_G00334	0	43	53	1	255	132	3	63
Sbene_G00336	429	148	530	160	238	243	17	21
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	4	0	0	0	4	0	1	5
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	40	3	74	48	47	11	0	1
Sbene_G00350	0	0	0	0	0	0	0	0
Sbene_G00351	0	0	0	0	0	0	0	0
Sbene_G00352	11	0	23	35	16	46	1	0
Sbene_G00353	5	0	8	2	2	9	0	0
Sbene_G00354	22	17	82	30	399	92	21	1
Sbene_G00355	7	0	0	0	27	20	0	0
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	0	4	3	17	16	6	0	0
Sbene_G00358	113	140	51	36	699	421	0	6
Sbene_G00359	7	5	6	2	4	5	0	11
Sbene_G00360	28	6	18	35	44	30	8	1
Sbene_G00361	18	2	11	15	17	0	0	3
Sbene_G00362	20	50	18	67	18	28	7	12
Sbene_G00363	4	0	0	0	0	0	0	0
Sbene_G00365	57	22	123	11	207	123	0	9
Sbene_G00367	0	0	0	0	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	0	0	8	0	29	39	2	10
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	15	1	21	22	90	62	8	9
Sbene_G00375	744	63	600	225	455	158	266	3
Sbene_G00378	1	0	2	33	207	84	19	2
Sbene_G00379	14	1	43	9	412	139	12	18
Sbene_G00380	0	0	0	0	0	0	0	0
Sbene_G00381	0	0	0	0	1439	907	0	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	0	2	12	23	3	2	2	0
Sbene_G00390	2	2	0	14	13	0	13	0
Sbene_G00393	0	0	4	5	187	10	2	6
Sbene_G00394	0	0	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	10	0	47	33	135	56	4	5
Sbene_G00397	0	0	0	0	0	0	0	0
Sbene_G00398	0	1	0	0	21	0	0	0
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	0	0	1	5	5	0	1	0
Sbene_G00401	0	0	0	0	612	53	28	3
Sbene_G00402	0	0	0	2	90	36	0	0
Sbene_G00403	159	90	141	92	844	718	53	35
Sbene_G00404	0	0	0	0	0	0	0	0
Sbene_G00406	15	10	0	1	0	6	0	10
Sbene_G00407	0	0	10	0	0	0	0	4
Sbene_G00408	4	0	0	0	0	0	0	0
Sbene_G00409	0	0	0	0	2	0	2	0
Sbene_G00410	7	0	10	17	108	8	0	0
Sbene_G00412	0	0	7	8	2	8	3	0
Sbene_G00413	0	0	0	0	18	4	0	0
Sbene_G00415	32	31	15	15	189	57	23	0
Sbene_G00416	0	0	0	0	0	0	0	0
Sbene_G00417	1	0	0	0	2	1	0	0
Sbene_G00418	7	0	0	0	99	81	0	7
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	0	0	0	13	0	9	0	0
Sbene_G00424	0	0	0	1	0	1	0	0
Sbene_G00425	4	0	0	0	2	0	0	0
Sbene_G00426	0	6	0	6	25	22	0	9
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	0	0	0	0	0	0
Sbene_G00431	0	0	0	0	2	4	0	0
Sbene_G00432	0	0	0	8	0	0	0	0
Sbene_G00433	7	2	187	52	703	195	50	92
Sbene_G00434	2	0	0	0	30	9	0	3
Sbene_G00435	0	0	0	0	2696	318	34	20
Sbene_G00436	54	10	22	29	202	74	7	12
Sbene_G00438	0	0	0	0	0	0	0	0
Sbene_G00439	0	0	0	0	0	0	0	0
Sbene_G00440	0	0	0	0	0	0	0	0
Sbene_G00441	0	8	0	3	94	39	0	0
Sbene_G00443	0	0	0	0	0	0	0	0
Sbene_G00444	0	0	0	0	0	0	0	0
Sbene_G00445	0	0	0	0	0	0	0	0
Sbene_G00446	0	0	6	6	0	0	0	2
Sbene_G00447	0	0	0	0	0	0	0	0
Sbene_G00448	0	0	2	0	0	0	0	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	0	0
Sbene_G00451	0	0	0	0	75	33	0	0
Sbene_G00452	0	0	0	0	0	0	4	0
Sbene_G00453	0	0	0	0	0	0	0	0
Sbene_G00456	0	0	7	3	68	12	8	8
Sbene_G00457	108	98	90	208	112	167	18	229
Sbene_G00458	39	68	63	13	28	31	0	54
Sbene_G00459	1179	799	1017	843	103	89	628	1088
Sbene_G00460	2320	760	7142	359	9965	1405	501	18
Sbene_G00462	0	0	0	0	0	0	0	0
Sbene_G00463	62	2	21	60	143	124	1	39
Sbene_G00464	0	0	0	0	13	0	0	5
Sbene_G00465	14	15	16	20	42	45	20	28
Sbene_G00466	36	16	447	95	314	120	28	8
Sbene_G00467	0	0	0	0	10	11	0	3
Sbene_G00468	0	0	0	0	0	0	0	0
Sbene_G00469	4	0	0	0	1	0	1	0
Sbene_G00470	7	4	1	9	0	27	0	0
Sbene_G00471	0	0	0	0	0	0	0	0
Sbene_G00473	1	0	37	8	93	77	3	11
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	0	0	0	0	0
Sbene_G00479	0	0	0	0	6	6	0	0
Sbene_G00480	0	0	0	0	0	0	2	0
Sbene_G00482	0	0	0	0	0	2	0	0
Sbene_G00483	7	2	52	7	85	10	3	0
Sbene_G00484	80	72	128	73	379	691	64	25
Sbene_G00485	5	5	35	26	150	18	92	9
Sbene_G00488	0	0	0	0	146	37	0	1
Sbene_G00489	5	0	13	0	495	185	0	4
Sbene_G00490	1071	120	2172	521	3232	1302	36	22
Sbene_G00491	98	21	32	101	285	204	6	25
Sbene_G00494	0	0	11	0	36	7	4	0
Sbene_G00496	28	15	6	3	4	9	25	2
Sbene_G00497	25	2	40	2	29	6	40	0
Sbene_G00498	0	4	0	2	131	22	15	36
Sbene_G00499	91	9	10	0	67	24	3	0
Sbene_G00500	40	0	72	5	46	17	52	4
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	0	0	1	3	20	8	0	0
Sbene_G00508	6	0	2	0	7	0	5	0
Sbene_G00509	0	0	0	0	0	0	0	0
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	521	33	788	193	1519	109	146	1
Sbene_G00513	19	6	17	2	71	35	42	6
Sbene_G00516	0	0	0	0	0	0	0	0
Sbene_G00517	0	0	0	0	0	0	0	0
Sbene_G00518	0	1	0	4	99	27	19	6
Sbene_G00519	50	20	63	20	122	9	62	6
Sbene_G00520	0	0	0	0	0	0	0	0
Sbene_G00521	2	4	1	9	0	2	0	0
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	8	0	6	2	0	0	0	0
Sbene_G00525	10	5	14	6	2	0	30	1
Sbene_G00526	131	19	72	12	348	45	0	27
Sbene_G00527	55	1	29	3	65	24	20	1
Sbene_G00528	0	0	0	0	88	10	60	0
Sbene_G00529	9	9	12	0	74	8	92	0
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	20	0	15	0	0	0	1	0
Sbene_G00534	0	0	0	0	0	0	2	0
Sbene_G00535	8	1	11	0	151	15	44	0
Sbene_G00536	46	4	130	33	437	72	27	23
Sbene_G00537	0	2	0	0	37	13	49	9
Sbene_G00538	0	0	0	0	0	0	0	0
Sbene_G00539	0	0	0	0	0	0	0	0
Sbene_G00540	9	5	42	31	211	68	3	1
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	0	0	0	6	6	0	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	45	0	153	0	27	10	15	0
Sbene_G00548	0	4	0	1	0	7	0	0
Sbene_G00549	0	0	0	0	5	0	20	3
Sbene_G00550	0	0	0	0	0	0	0	0
Sbene_G00552	0	0	0	0	0	8	0	0
Sbene_G00553	0	0	0	0	3	0	3	0
Sbene_G00555	0	0	0	0	0	0	0	0
Sbene_G00556	0	0	0	0	0	0	3	1
Sbene_G00557	0	0	0	0	0	0	0	0
Sbene_G00560	0	0	0	0	0	0	0	0
Sbene_G00561	0	0	0	0	0	0	0	2
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	0	0	0
Sbene_G00565	0	0	0	0	0	0	0	0
Sbene_G00566	0	0	0	0	0	0	0	0
Sbene_G00567	0	0	0	0	0	0	0	0
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	0	25	0	49	811	2507	0	0
Sbene_G00570	3	7	13	0	36	23	0	0
Sbene_G00571	0	0	0	0	0	0	0	0
Sbene_G00572	14	52	29	166	66	133	7	53
Sbene_G00573	0	0	0	0	5	0	3	0
Sbene_G00576	5	24	9	25	1	46	12	30
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	0	0	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	4	13	0	8	11	4	0	0
Sbene_G00585	0	0	0	0	0	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	18	0	63	18	989	348	37	21
Sbene_G00589	27	37	168	226	533	550	2	1
Sbene_G00591	0	0	0	0	0	0	0	0
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	0	2	0	0	0	0	0
Sbene_G00594	0	0	0	12	5	0	4	1
Sbene_G00595	0	0	0	0	0	0	0	0
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	0	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	79	55	23	113	19	134	9	12
Sbene_G00602	61	83	81	86	219	115	61	34
Sbene_G00603	0	0	0	0	0	0	0	0
Sbene_G00604	0	0	0	0	0	2	0	0
Sbene_G00605	0	0	0	0	0	0	0	0
Sbene_G00606	0	0	0	0	0	0	2	0
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	0	0	0	0	0	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	14	3	19	8	12	4	0	2
Sbene_G00616	0	0	0	0	0	0	0	0
Sbene_G00617	0	0	0	0	0	0	0	0
Sbene_G00618	0	0	0	0	0	0	0	0
Sbene_G00619	0	0	0	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	0	0
Sbene_G00621	19	39	24	15	29	60	0	0
Sbene_G00627	4	8	29	6	40	36	0	11
Sbene_G00628	0	0	4	5	6	1	0	0
Sbene_G00629	2	43	3	19	1	26	1	7
Sbene_G00630	3	1	30	1	99	130	0	0
Sbene_G00631	1	23	5	9	5	5	0	4
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	2	0	0	13	0	5	0	12
Sbene_G00634	4	5	5	0	9	31	0	2
Sbene_G00635	0	5	0	0	62	5	0	2
Sbene_G00637	2	0	0	0	0	2	0	0
Sbene_G00638	0	19	13	12	22	65	1	0
Sbene_G00639	1	4	0	1	20	60	0	0
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	2058	166	1288	2710	10484	3493	37	158
Sbene_G00645	0	0	5	0	5	5	0	1
Sbene_G00646	0	0	0	10	0	1	0	9
Sbene_G00648	0	0	0	0	0	0	0	0
Sbene_G00649	11	33	18	25	96	89	0	0
Sbene_G00651	48	12	25	70	809	364	77	5
Sbene_G00652	2	7	8	23	14	4	0	0
Sbene_G00653	0	0	0	0	0	0	0	0
Sbene_G00654	0	0	1	0	13	0	0	0
Sbene_G00655	0	2	6	9	19	6	2	0
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	37	31	77	119	58	84	15	15
Sbene_G00658	0	2	12	18	2	6	0	0
Sbene_G00659	0	0	0	4	108	92	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	2	0	0	0
Sbene_G00662	0	0	0	0	3	1	0	0
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	126	41	17	184	299	189	0	18
Sbene_G00665	85	16	73	69	238	187	16	52
Sbene_G00666	4	6	0	0	0	0	0	0
Sbene_G00670	5	7	4	3	5041	2624	0	0
Sbene_G00671	7	14	25	8	299	28	25	12
Sbene_G00672	15	0	17	13	0	0	0	7
Sbene_G00673	1	38	10	19	0	0	0	32
Sbene_G00675	0	2	0	0	0	2	0	0
Sbene_G00676	0	0	0	0	0	0	0	0
Sbene_G00677	0	0	0	0	2	0	0	0
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	0	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	2	0
Sbene_G00684	0	0	0	0	0	6	0	0
Sbene_G00685	0	0	0	0	0	0	0	0
Sbene_G00686	0	0	0	0	5	5	0	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	0	0	39	9	21	0	5	0
Sbene_G00694	8	7	0	12	9	9	0	5
Sbene_G00695	0	0	0	0	0	0	0	0
Sbene_G00696	0	0	3	0	6	0	1	0
Sbene_G00697	0	0	0	0	1	0	1	0
Sbene_G00699	0	0	0	0	196	71	0	7
Sbene_G00700	29	0	131	107	862	463	11	7
Sbene_G00701	0	0	0	0	0	0	0	0
Sbene_G00702	36	0	59	24	25	3	2	3
Sbene_G00703	0	0	0	0	0	0	8	0
Sbene_G00704	0	0	0	0	0	0	0	0
Sbene_G00707	0	0	0	0	0	0	2	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	28	0	0	0	14	4	8	4
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	0	0	0	0	14	11	0	3
Sbene_G00715	0	0	0	0	4	0	0	0
Sbene_G00716	0	0	0	4	0	0	6	0
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	0	0	0	0
Sbene_G00724	8	0	1	0	7	0	0	0
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	0	0
Sbene_G00727	0	0	0	0	0	0	0	0
Sbene_G00728	38	4	56	1	27	0	0	0
Sbene_G00729	0	0	0	0	0	0	0	0
Sbene_G00730	24	0	11	0	35	4	8	0
Sbene_G00731	12	9	2	0	2441	128	297	7
Sbene_G00732	45	16	120	4	463	89	5	32
Sbene_G00733	38	18	21	4	54	20	12	1
