GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00183	0	0	0	0	1	0	1	0
Sbene_G00184	0	0	0	0	0	0	0	0
Sbene_G00185	0	16	0	3	0	43	0	52
Sbene_G00192	0	0	0	0	0	0	0	0
Sbene_G00194	0	0	0	0	0	0	0	0
Sbene_G00195	29	22	1	4	66	34	0	0
Sbene_G00196	30	30	15	0	129	30	16	44
Sbene_G00197	0	0	0	0	0	0	0	0
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	2	0
Sbene_G00201	1	4	0	0	1	39	1	0
Sbene_G00202	0	4	0	1	0	0	2	1
Sbene_G00203	0	0	0	0	0	2	0	0
Sbene_G00204	0	0	0	0	0	3	5	0
Sbene_G00205	0	0	0	0	0	0	2	0
Sbene_G00206	0	0	0	0	0	0	4	0
Sbene_G00207	0	0	0	0	0	0	0	0
Sbene_G00209	10	4	3	0	490	62	37	6
Sbene_G00210	0	1	1	10	0	11	1	0
Sbene_G00211	1	0	1	3	0	0	1	0
Sbene_G00212	0	2	0	1	0	5	0	0
Sbene_G00213	0	0	0	0	0	0	0	0
Sbene_G00215	0	20	6	224	0	26	3	281
Sbene_G00216	0	0	0	0	0	0	6	0
Sbene_G00217	2	0	11	2	11	1	3	0
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	0	0	0	0	4	0
Sbene_G00221	0	0	0	0	0	0	0	0
Sbene_G00222	0	0	0	2	0	0	0	0
Sbene_G00223	0	0	5	4	0	5	0	2
Sbene_G00224	74	12	18	4	29	51	0	0
Sbene_G00225	1	51	154	274	276	339	5	328
Sbene_G00226	0	21	7	35	29	83	0	17
Sbene_G00227	0	5	0	6	16	19	0	0
Sbene_G00228	0	2	0	0	0	4	0	0
Sbene_G00229	109	31	155	64	772	249	1	1
Sbene_G00230	4	10	0	11	3	5	0	1
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	18	14	5	29	7	33	4	10
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	41	17	3	0	130	58	1	0
Sbene_G00235	0	0	0	0	0	0	0	0
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	0	1	0	0	1	0	0
Sbene_G00238	0	0	0	0	33	9	0	0
Sbene_G00239	0	0	2	0	2	0	0	0
Sbene_G00240	0	0	0	0	0	0	0	0
Sbene_G00241	0	59	62	111	98	102	4	34
Sbene_G00242	0	0	0	0	0	0	2	0
Sbene_G00243	0	0	0	0	0	0	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	6	0
Sbene_G00253	0	0	0	0	0	0	0	0
Sbene_G00254	0	0	0	0	0	0	0	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	0	0	0	0	0	0	0
Sbene_G00259	0	0	0	0	0	0	0	0
Sbene_G00260	0	0	0	0	0	0	0	0
Sbene_G00261	5	0	4	7	29	6	0	1
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	4	0
Sbene_G00264	0	2	0	0	0	0	0	0
Sbene_G00265	6	6	0	8	10	10	0	2
Sbene_G00269	0	0	0	0	0	0	1	1
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	2	0
Sbene_G00274	0	6	2	3	6	19	0	0
Sbene_G00275	0	0	0	0	0	0	0	0
Sbene_G00276	0	1	11	16	11	29	5	3
Sbene_G00277	0	0	0	0	0	0	0	0
Sbene_G00278	0	0	0	0	0	0	0	0
Sbene_G00279	4	2	0	2	0	0	0	2
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	0	0	0	0	0	0	0	4
Sbene_G00283	0	3	0	0	0	1	0	0
Sbene_G00284	0	0	0	0	0	0	0	0
Sbene_G00285	0	0	0	3	0	0	0	1
Sbene_G00286	0	0	0	0	0	0	0	0
Sbene_G00287	0	0	0	0	0	0	0	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	32	79	71	4	186	54	18	2
Sbene_G00290	0	4	0	6	4	0	0	0
Sbene_G00292	0	0	0	0	0	0	0	0
Sbene_G00295	0	0	0	0	0	0	2	2
Sbene_G00296	3	5	0	2	330	316	0	0
Sbene_G00297	0	4	0	0	7	12	2	11
Sbene_G00298	339	315	569	24	3609	134	0	0
Sbene_G00299	220	63	170	2	766	216	0	17
Sbene_G00300	90	61	2	4	1354	704	0	13
Sbene_G00302	8	3	0	4	5	3	1	0
Sbene_G00303	492	1244	64	264	1626	2102	111	475
Sbene_G00304	7	0	1	0	16	10	0	0
Sbene_G00305	413	148	6	58	1661	561	90	299
Sbene_G00306	0	2	0	1	116	30	18	19
Sbene_G00307	41	15	64	56	150	197	4	3
Sbene_G00308	401	90	138	447	601	741	27	19
Sbene_G00309	1	1	4	2	12	12	2	0
Sbene_G00310	0	3	3	1	0	3	1	1
Sbene_G00311	15	31	43	8	228	112	21	6
Sbene_G00312	0	0	1	1	18	4	0	0
Sbene_G00313	0	0	0	0	0	0	0	0
Sbene_G00314	35	149	24	35	7	28	16	20
Sbene_G00315	22	71	53	2	2	2	91	43
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	2	0
Sbene_G00318	0	0	1	0	0	0	1	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	2	6	2	0	6	10	0	0
Sbene_G00322	0	0	2	0	11	1	0	0
Sbene_G00323	0	0	0	0	0	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	0	0	0	2	1	0	1
Sbene_G00326	0	0	0	0	0	0	0	0
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	1	0	0	0	10	1	0	0
Sbene_G00329	0	0	0	0	0	0	0	0
Sbene_G00331	17	13	3	2	19	25	19	10
Sbene_G00334	7	66	3	2	122	341	12	55
Sbene_G00336	104	39	70	17	36	40	15	3
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	4	30	2	12	4	8	0	14
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	2	0	0	0	0	0	0	0
Sbene_G00350	0	0	0	0	0	0	0	0
Sbene_G00351	0	0	0	0	0	0	0	0
Sbene_G00352	4	5	111	154	77	211	4	2
Sbene_G00353	11	7	7	14	6	14	0	3
Sbene_G00354	37	91	194	41	704	372	24	17
Sbene_G00355	1	0	0	1	9	41	0	0
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	0	0	3	18	10	5	0	0
Sbene_G00358	33	139	1091	142	3607	1119	0	187
Sbene_G00359	11	3	29	2	5	13	0	5
Sbene_G00360	84	19	74	108	187	150	22	4
Sbene_G00361	114	19	1	70	86	47	0	5
Sbene_G00362	17	72	15	44	24	47	4	5
Sbene_G00363	0	0	0	0	0	0	0	0
Sbene_G00365	0	0	0	0	0	0	0	0
Sbene_G00367	0	0	0	0	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	3	1	5	0	31	19	10	1
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	17	7	10	14	94	45	2	1
Sbene_G00375	957	93	318	260	459	186	299	2
Sbene_G00378	2	1	9	9	72	57	11	3
Sbene_G00379	34	6	75	5	521	176	28	9
Sbene_G00380	0	1	0	2	3	0	4	0
Sbene_G00381	0	0	0	0	5500	2582	0	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	26	4	11	0	28	24	20	3
Sbene_G00390	2	4	0	0	2	0	2	0
Sbene_G00393	5	1	0	0	231	7	11	1
Sbene_G00394	0	0	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	50	0	42	39	229	92	3	15
Sbene_G00397	0	0	0	0	0	0	2	0
Sbene_G00398	0	3	2	0	181	7	0	1
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	7	0	21	2	11	0	19	0
Sbene_G00401	0	0	0	0	217	22	17	0
Sbene_G00402	1	0	1	1	44	7	0	0
Sbene_G00403	197	137	102	129	878	905	16	62
Sbene_G00404	0	0	0	0	0	0	0	0
Sbene_G00406	7	2	2	0	1	2	0	0
Sbene_G00407	2	0	4	0	4	0	0	0
Sbene_G00408	0	0	0	0	0	0	0	0
Sbene_G00409	0	0	18	31	30	43	23	13
Sbene_G00410	0	0	2	0	11	1	0	0
Sbene_G00412	1	1	1	0	0	2	0	1
Sbene_G00413	0	0	0	2	140	21	0	11
Sbene_G00415	39	32	6	42	204	126	28	1
Sbene_G00416	0	0	0	0	0	0	0	0
Sbene_G00417	0	5	0	0	0	3	0	0
Sbene_G00418	0	0	0	0	0	0	0	0
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	11	0	0	0	7	0	0	0
Sbene_G00424	0	0	0	0	0	0	0	0
Sbene_G00425	3	0	2	2	14	3	4	0
Sbene_G00426	0	0	0	0	0	0	0	0
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	2	10	16	14	3	3
Sbene_G00431	0	0	0	0	0	0	0	0
Sbene_G00432	0	0	0	0	0	0	0	0
Sbene_G00433	0	0	145	35	440	73	23	72
Sbene_G00434	6	0	1	1	16	22	2	2
Sbene_G00435	0	0	0	2	5280	538	39	7
Sbene_G00436	39	0	12	26	208	30	10	11
Sbene_G00438	0	0	0	0	0	0	10	0
Sbene_G00439	0	0	1	0	4	0	3	0
Sbene_G00440	0	0	0	0	0	0	0	0
Sbene_G00441	0	4	0	1	129	299	0	45
Sbene_G00443	0	0	0	0	0	0	0	0
Sbene_G00444	0	0	0	0	0	0	0	0
Sbene_G00445	0	0	0	0	0	0	0	0
Sbene_G00446	0	0	0	0	0	0	1	1
Sbene_G00447	0	0	0	0	0	0	0	0
Sbene_G00448	0	0	0	0	0	0	6	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	0	0
Sbene_G00451	0	0	0	2	29	44	0	3
Sbene_G00452	0	0	0	0	0	0	0	0
Sbene_G00453	0	0	0	0	0	0	0	0
Sbene_G00456	10	1	9	8	101	21	21	3
Sbene_G00457	108	241	296	506	345	786	23	763
Sbene_G00458	14	142	12	4	104	174	0	18
Sbene_G00459	13	221	3	148	7	155	3	124
Sbene_G00460	2716	848	2395	301	5555	1330	456	17
Sbene_G00462	0	0	3	1	3	0	1	0
Sbene_G00463	9	8	18	25	71	144	1	42
Sbene_G00464	0	0	0	0	5	0	11	0
Sbene_G00465	4	5	3	23	11	24	8	0
Sbene_G00466	6	0	464	139	284	100	28	1
Sbene_G00467	0	0	0	0	6	0	0	0
Sbene_G00468	0	0	0	0	0	0	2	0
Sbene_G00469	0	0	0	0	0	0	2	0
Sbene_G00470	0	2	0	2	0	2	0	0
Sbene_G00471	0	0	0	0	0	0	0	0
Sbene_G00473	6	1	129	72	337	280	38	53
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	2	0	1	0	3	0	0
Sbene_G00479	4	0	0	0	0	0	0	0
Sbene_G00480	0	0	0	0	0	0	4	0
Sbene_G00482	0	0	0	0	0	0	0	0
Sbene_G00483	0	2	41	2	76	9	4	8
Sbene_G00484	119	107	18	30	237	513	47	15
Sbene_G00485	0	0	2	11	36	10	17	0
Sbene_G00488	0	0	0	0	43	21	0	0
Sbene_G00489	2	1	38	12	500	306	6	5
Sbene_G00490	95	26	5542	4068	7930	4224	16	29
Sbene_G00491	17	4	7	58	66	115	0	13
Sbene_G00494	1	1	13	14	19	0	0	0
Sbene_G00496	2	0	0	0	1	1	0	0
Sbene_G00497	121	22	2	0	88	4	44	1
Sbene_G00498	0	5	0	2	56	25	11	17
Sbene_G00499	345	31	0	7	131	134	7	7
Sbene_G00500	246	3	63	9	315	39	114	23
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	0	4	5	6	16	11	6	4
Sbene_G00508	0	0	3	0	3	0	1	1
Sbene_G00509	0	0	0	0	0	0	0	0
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	1374	68	876	582	2846	138	296	28
Sbene_G00513	39	14	49	5	151	66	54	12
Sbene_G00516	0	0	0	0	0	0	0	0
Sbene_G00517	0	0	0	0	0	0	0	0
Sbene_G00518	0	1	1	1	66	37	10	0
Sbene_G00519	55	21	42	12	69	21	35	1
Sbene_G00520	7	4	0	0	0	0	9	2
Sbene_G00521	8	0	0	0	0	0	0	0
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	3	1	13	3	0	0	0	0
Sbene_G00525	11	2	4	5	2	0	6	0
Sbene_G00526	0	11	3	4	17	5	0	6
Sbene_G00527	1	1	9	2	25	0	11	1
Sbene_G00528	0	0	0	0	115	9	67	9
Sbene_G00529	8	12	15	0	44	4	70	5
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	4	0	0	0	0	0	0	0
Sbene_G00534	0	0	0	0	0	0	2	0
Sbene_G00535	46	2	2	1	301	13	42	11
Sbene_G00536	248	22	144	49	897	76	57	3
Sbene_G00537	0	2	0	1	140	30	84	29
Sbene_G00538	0	0	0	0	0	0	0	0
Sbene_G00539	0	0	0	0	0	0	0	0
Sbene_G00540	39	37	10	13	210	48	1	0
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	0	0	0	2	2	2	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	7	0	21	0	3	0	1	0
Sbene_G00548	0	1	0	1	0	16	0	2
Sbene_G00549	0	0	0	0	5	0	31	0
Sbene_G00550	0	0	0	0	1	1	2	0
Sbene_G00552	0	0	0	0	0	2	0	0
Sbene_G00553	0	4	0	0	0	1	1	0
Sbene_G00555	0	0	0	0	0	0	0	0
Sbene_G00556	0	0	0	0	0	0	0	0
Sbene_G00557	0	0	0	0	0	0	0	0
Sbene_G00560	0	0	0	0	1	3	0	0
Sbene_G00561	0	0	0	0	0	0	0	0
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	0	0	0
Sbene_G00565	0	0	0	0	0	0	0	0
Sbene_G00566	0	0	0	0	0	0	0	0
Sbene_G00567	0	0	0	0	0	0	0	0
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	0	10	0	7	285	554	0	0
Sbene_G00570	5	13	64	6	294	38	0	0
Sbene_G00571	0	0	0	0	0	0	0	0
Sbene_G00572	12	35	44	170	34	76	10	35
Sbene_G00573	1	0	0	0	15	4	8	0
Sbene_G00576	2	0	11	3	0	4	8	0
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	2	0	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	0	2	0	0	6	0	0	0
Sbene_G00585	0	0	0	0	2	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	50	7	53	8	1590	538	68	14
Sbene_G00589	68	138	165	108	765	515	1	2
Sbene_G00591	0	0	0	1	0	10	0	1
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	0	0	2	0	0	0	0
Sbene_G00594	0	0	0	0	0	0	0	0
Sbene_G00595	0	0	0	0	0	0	0	0
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	0	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	0	0	0	0	0	0	0	0
Sbene_G00602	1	1	9	1	4	3	1	0
Sbene_G00603	0	0	0	0	0	0	10	0
Sbene_G00604	2	0	0	0	0	0	2	0
Sbene_G00605	0	0	0	0	0	0	2	0
Sbene_G00606	10	0	0	10	0	0	8	20
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	1	0	0	0	1	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	0	0	0	0	4	0	0	0
Sbene_G00616	0	0	0	0	0	0	0	0
Sbene_G00617	0	0	0	0	0	0	0	0
Sbene_G00618	0	0	0	0	0	0	0	0
Sbene_G00619	0	0	0	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	2	0
Sbene_G00621	0	0	0	0	0	0	0	0
Sbene_G00627	0	6	68	48	94	128	5	5
Sbene_G00628	0	1	0	1	1	5	0	0
Sbene_G00629	0	14	1	7	0	14	1	7
Sbene_G00630	2	7	19	14	39	47	0	0
Sbene_G00631	1	2	0	4	4	3	2	0
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	0	0	0	0	0	0	2	0
Sbene_G00634	0	0	0	0	0	0	0	0
Sbene_G00635	2	4	6	4	23	0	0	3
Sbene_G00637	0	0	0	0	2	2	0	0
Sbene_G00638	4	19	22	34	54	94	3	10
Sbene_G00639	6	35	0	4	93	292	0	2
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	1330	100	408	1173	5553	1751	4	15
Sbene_G00645	0	0	0	0	0	1	0	1
Sbene_G00646	0	0	0	0	1	1	0	0
Sbene_G00648	0	0	0	0	0	0	0	0
Sbene_G00649	8	137	18	141	121	312	1	62
Sbene_G00651	13	17	9	33	245	167	23	3
Sbene_G00652	0	3	123	191	3	75	14	1
Sbene_G00653	0	0	0	0	0	0	0	0
Sbene_G00654	1	2	0	0	32	20	9	0
Sbene_G00655	13	1	5	4	46	19	8	0
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	21	11	44	31	33	39	8	7
Sbene_G00658	0	0	1	5	0	0	0	2
Sbene_G00659	0	0	0	0	86	38	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	0	0	0	0
Sbene_G00662	0	0	0	0	0	0	0	0
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	8	4	3	15	39	9	0	0
Sbene_G00665	0	0	0	0	0	0	0	0
Sbene_G00666	0	0	0	0	0	0	0	0
Sbene_G00670	0	0	0	7	7740	3951	0	0
Sbene_G00671	2	5	7	0	93	11	18	0
Sbene_G00672	2	0	0	0	0	0	0	0
Sbene_G00673	1	4	0	3	1	0	1	14
Sbene_G00675	0	0	0	0	0	8	0	0
Sbene_G00676	0	0	0	0	0	0	0	0
Sbene_G00677	0	0	0	0	0	0	0	0
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	0	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	0	0
Sbene_G00684	0	0	0	0	4	0	0	0
Sbene_G00685	0	0	0	0	0	0	0	0
Sbene_G00686	0	0	0	0	0	0	0	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	0	0	0	0	0	0	0	0
Sbene_G00694	0	0	0	3	0	1	0	0
Sbene_G00695	0	0	0	0	0	0	0	0
Sbene_G00696	0	0	0	0	0	0	0	0
Sbene_G00697	0	0	0	0	0	0	0	0
Sbene_G00699	0	0	0	0	36	18	0	2
Sbene_G00700	0	0	0	0	2	6	0	0
Sbene_G00701	0	0	0	0	0	0	0	0
Sbene_G00702	15	1	9	2	3	3	3	0
Sbene_G00703	0	0	0	0	0	0	0	0
Sbene_G00704	0	0	0	0	0	0	0	0
Sbene_G00707	0	0	0	0	0	0	0	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	0	0	0	0	0	1	1	0
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	0	0	5	0	20	6	2	3
Sbene_G00715	7	0	0	0	1	0	0	0
Sbene_G00716	0	0	0	0	0	0	0	0
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	2	0	0	0
Sbene_G00724	0	0	0	0	7	2	0	1
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	0	0
Sbene_G00727	0	0	0	0	0	0	0	0
Sbene_G00728	19	0	1	0	8	0	0	0
Sbene_G00729	0	0	0	0	1	0	1	0
Sbene_G00730	11	5	1	1	20	6	0	0
Sbene_G00731	6	1	0	1	808	46	91	1
Sbene_G00732	56	24	38	9	333	107	9	22
