GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00183	1	7	1	0	2	5	0	8
Sbene_G00184	3	7	7	2	2	2	0	3
Sbene_G00185	2	47	0	20	0	59	3	107
Sbene_G00192	0	0	0	2	0	0	0	0
Sbene_G00194	0	5	4	1	1	8	0	1
Sbene_G00195	5	109	668	49	1373	343	0	1
Sbene_G00196	14	6	155	6	150	8	3	0
Sbene_G00197	21	3	47	0	54	17	4	6
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	2	0
Sbene_G00201	0	0	0	0	3	5	0	0
Sbene_G00202	1132	3482	1628	3240	4348	6477	945	4002
Sbene_G00203	0	0	0	0	1	7	0	0
Sbene_G00204	0	0	0	0	0	0	0	0
Sbene_G00205	0	0	0	0	0	0	2	0
Sbene_G00206	0	0	0	0	0	0	4	0
Sbene_G00207	0	0	0	0	3	1	0	0
Sbene_G00209	10	16	2	2	1048	82	101	9
Sbene_G00210	0	0	0	0	1	5	0	0
Sbene_G00211	108	16	21	81	14	24	24	30
Sbene_G00212	0	0	0	0	2	2	0	0
Sbene_G00213	0	0	0	0	0	0	12	0
Sbene_G00215	0	0	0	0	0	0	0	0
Sbene_G00216	1	1	0	1	0	0	3	0
Sbene_G00217	0	0	3	3	4	0	0	0
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	0	0	0	0	0	0
Sbene_G00221	0	0	0	0	0	0	0	0
Sbene_G00222	0	0	0	0	0	0	0	0
Sbene_G00223	639	851	641	473	155	380	230	463
Sbene_G00224	143	183	94	16	104	180	0	0
Sbene_G00225	24	57	8	50	75	48	8	62
Sbene_G00226	0	7	2	7	23	19	0	6
Sbene_G00227	0	0	0	10	25	15	0	0
Sbene_G00228	164	210	26	61	161	202	82	122
Sbene_G00229	9	2	17	9	102	29	0	0
Sbene_G00230	1	1	4	10	0	17	1	2
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	10	5	4	10	3	9	0	1
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	0	0	0	0	0	0	0	0
Sbene_G00235	0	9	0	20	57	93	0	1
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	1	2	0	6	9	0	0
Sbene_G00238	0	0	0	0	62	16	0	0
Sbene_G00239	1	1	0	1	1	0	0	0
Sbene_G00240	0	0	0	0	0	0	2	0
Sbene_G00241	0	0	0	0	0	0	0	0
Sbene_G00242	0	0	0	0	0	0	0	0
Sbene_G00243	0	0	0	0	0	0	0	0
Sbene_G00244	0	0	0	0	0	0	2	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	0	0
Sbene_G00253	0	0	0	0	0	0	0	0
Sbene_G00254	0	0	0	0	0	0	0	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	1	0	1	0	1	0	1	0
Sbene_G00259	0	0	0	0	0	0	0	0
Sbene_G00260	41	53	28	65	16	47	10	32
Sbene_G00261	22	51	2	35	132	47	0	11
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	0	0
Sbene_G00264	1	0	0	0	1	0	3	1
Sbene_G00265	10	13	12	8	29	13	1	2
Sbene_G00269	0	0	0	0	0	0	0	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	2	0	0	0	0	0	0
Sbene_G00274	1	7	6	0	4	13	0	1
Sbene_G00275	4	0	0	0	0	0	0	0
Sbene_G00276	8	14	4	20	23	17	5	7
Sbene_G00277	5	0	1	0	0	4	0	0
Sbene_G00278	24	34	29	10	37	53	6	13
Sbene_G00279	0	6	0	1	2	1	1	1
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	0	0	0	0	0	0	0	0
Sbene_G00283	0	0	0	0	0	0	0	0
Sbene_G00284	0	0	0	0	4	2	0	0
Sbene_G00285	15	8	9	35	0	9	0	6
Sbene_G00286	4	2	0	5	0	0	0	1
Sbene_G00287	4	2	0	0	0	6	2	0
Sbene_G00288	0	0	0	0	0	0	2	0
Sbene_G00289	4	5	1	2	6	10	1	3
Sbene_G00290	0	0	0	0	0	0	0	0
Sbene_G00292	46	1	15	1	45	30	4	0
Sbene_G00295	0	0	0	0	0	0	0	0
Sbene_G00296	1	0	1	2	1849	1513	0	0
Sbene_G00297	6	0	0	2	34	26	6	8
Sbene_G00298	1010	81	1546	82	6397	1668	0	28
Sbene_G00299	60	9	70	22	298	96	0	1
Sbene_G00300	1	1	7	3	67	45	0	4
Sbene_G00302	0	0	1	1	0	0	0	0
Sbene_G00303	1453	575	859	1523	3884	2858	389	205
Sbene_G00304	875	32	512	106	1361	292	115	75
Sbene_G00305	270	57	33	120	1076	483	61	182
Sbene_G00306	0	1	0	0	148	22	21	16
Sbene_G00307	82	70	46	75	231	208	3	29
Sbene_G00308	325	65	33	96	402	199	1	1
Sbene_G00309	13	9	5	12	32	40	4	1
Sbene_G00310	157	105	37	15	113	29	21	11
Sbene_G00311	29	3	8	5	50	47	0	6
Sbene_G00312	0	0	0	0	15	5	0	0
Sbene_G00313	0	0	0	0	0	0	0	0
Sbene_G00314	318	407	569	47	62	114	85	180
Sbene_G00315	41	17	60	17	2	0	31	14
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	0	0
Sbene_G00318	0	0	0	0	0	0	0	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	0	2	0	0	4	9	0	1
Sbene_G00322	13	10	3	0	21	3	0	4
Sbene_G00323	0	2	0	2	0	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	0	0	0	2	4	0	0
Sbene_G00326	0	0	0	0	0	0	0	0
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	1	0	6	1	22	22	0	0
Sbene_G00329	0	0	0	0	0	0	4	0
Sbene_G00331	4	5	58	17	40	11	21	6
Sbene_G00334	11	6	22	0	157	25	0	31
Sbene_G00336	71	79	583	139	171	150	3	20
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	5	1	1	3	3	1	0	0
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	2132	552	1505	1304	1273	709	7	56
Sbene_G00350	0	0	0	0	0	0	0	0
Sbene_G00351	0	0	0	0	0	0	0	0
Sbene_G00352	16	11	8	11	18	20	0	0
Sbene_G00353	8	0	0	0	3	2	1	0
Sbene_G00354	36	3	26	8	134	56	17	2
Sbene_G00355	0	1	1	5	10	39	0	0
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	1	10	19	6	19	7	0	0
Sbene_G00358	24	20	17	2	128	67	0	2
Sbene_G00359	2	10	24	6	11	8	2	1
Sbene_G00360	96	20	30	76	126	75	25	10
Sbene_G00361	13	1	10	20	9	12	0	1
Sbene_G00362	13	55	16	37	21	49	11	4
Sbene_G00363	0	0	0	0	0	0	0	0
Sbene_G00365	743	674	1425	85	2193	1449	1	156
Sbene_G00367	4	0	0	0	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	1	0	1	5	20	21	1	1
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	33	12	39	21	131	67	0	1
Sbene_G00375	907	174	169	131	442	201	195	27
Sbene_G00378	84	8	34	77	1066	623	78	48
Sbene_G00379	22	9	18	1	295	94	16	9
Sbene_G00380	0	0	0	5	2	4	5	2
Sbene_G00381	0	0	0	2	682	256	0	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	6	5	14	0	17	11	7	0
Sbene_G00390	4	5	4	0	16	0	11	0
Sbene_G00393	0	1	35	1	928	53	45	65
Sbene_G00394	0	4	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	12	1	41	28	129	53	1	1
Sbene_G00397	2	0	6	0	0	0	4	0
Sbene_G00398	0	1	1	0	46	10	0	0
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	5	17	18	6	13	8	25	2
Sbene_G00401	0	0	0	0	225	35	26	4
Sbene_G00402	0	1	0	2	85	49	0	1
Sbene_G00403	136	71	122	147	710	606	16	12
Sbene_G00404	0	0	0	0	4	0	14	0
Sbene_G00406	1	3	2	17	0	4	0	3
Sbene_G00407	6	1	6	3	4	6	2	0
Sbene_G00408	0	0	0	0	0	0	0	0
Sbene_G00409	0	0	0	0	0	0	0	0
Sbene_G00410	5	10	34	8	340	90	13	10
Sbene_G00412	153	4	41	2	74	1	23	0
Sbene_G00413	0	0	0	0	0	2	0	0
Sbene_G00415	78	16	50	29	354	124	39	2
Sbene_G00416	3	0	4	2	6	0	1	0
Sbene_G00417	9	21	5	10	13	13	5	2
Sbene_G00418	0	0	0	0	350	224	0	22
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	19	0	2	0	9	0	0	0
Sbene_G00424	0	0	0	0	0	4	0	0
Sbene_G00425	0	0	2	0	0	0	0	0
Sbene_G00426	0	49	0	75	473	224	0	59
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	0	0	0	0	0	0
Sbene_G00431	7	0	3	7	12	12	0	1
Sbene_G00432	2	0	1	0	8	0	0	1
Sbene_G00433	129	78	57	18	589	115	55	31
Sbene_G00434	0	0	0	5	43	1	4	1
Sbene_G00435	0	0	0	0	1306	246	9	7
Sbene_G00436	54	0	38	56	335	138	40	25
Sbene_G00438	0	0	0	0	0	0	2	0
Sbene_G00439	5	2	2	0	12	0	9	0
Sbene_G00440	0	0	0	0	0	0	4	0
Sbene_G00441	0	1	1	1	201	16	0	4
Sbene_G00443	0	0	0	0	0	0	6	0
Sbene_G00444	0	0	0	0	0	0	0	0
Sbene_G00445	0	0	0	0	0	0	4	0
Sbene_G00446	8	0	2	10	0	0	0	0
Sbene_G00447	3	0	0	0	0	0	7	0
Sbene_G00448	0	0	0	0	0	0	0	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	2	0
Sbene_G00451	0	0	0	0	54	12	0	0
Sbene_G00452	0	0	0	0	0	0	0	0
Sbene_G00453	0	0	0	0	0	0	0	0
Sbene_G00456	23	12	22	19	184	29	40	3
Sbene_G00457	705	390	265	608	454	648	135	859
Sbene_G00458	170	211	912	57	138	176	13	223
Sbene_G00459	18958	2435	5817	4921	686	508	1884	3581
Sbene_G00460	14863	791	14842	651	31082	2827	756	40
Sbene_G00462	0	0	0	3	1	0	2	0
Sbene_G00463	187	19	56	78	372	255	3	18
Sbene_G00464	6	0	8	0	54	0	48	0
Sbene_G00465	78	6	12	19	132	56	8	3
Sbene_G00466	144	54	84	24	142	94	18	30
Sbene_G00467	8	0	5	3	36	11	1	0
Sbene_G00468	0	0	0	0	0	0	0	0
Sbene_G00469	0	0	0	0	0	0	0	0
Sbene_G00470	2	0	3	4	0	15	0	0
Sbene_G00471	0	0	0	0	0	0	2	0
Sbene_G00473	58	3	43	8	232	40	6	14
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	0	0	0	0	0
Sbene_G00479	2	3	8	0	10	9	0	0
Sbene_G00480	0	0	0	0	3	0	3	0
Sbene_G00482	0	0	1	0	7	0	2	0
Sbene_G00483	67	7	71	18	252	43	4	32
Sbene_G00484	79	77	58	33	325	265	20	13
Sbene_G00485	38	59	57	108	756	299	444	55
Sbene_G00488	0	0	0	0	241	35	0	0
Sbene_G00489	53	1	17	0	994	124	5	0
Sbene_G00490	4024	749	1856	294	7272	1489	11	131
Sbene_G00491	811	72	151	157	1831	375	11	30
Sbene_G00494	1	7	11	2	25	7	0	1
Sbene_G00496	47	28	81	40	48	24	16	14
Sbene_G00497	73	2	76	0	89	14	59	3
Sbene_G00498	0	2	0	2	101	20	22	25
Sbene_G00499	23	1	30	3	29	4	2	0
Sbene_G00500	72	0	27	5	102	17	48	1
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	11	8	2	6	45	9	1	6
Sbene_G00508	2	0	2	0	7	0	9	0
Sbene_G00509	0	0	0	0	2	0	0	0
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	648	69	533	186	1393	221	126	6
Sbene_G00513	30	30	81	31	160	165	109	26
Sbene_G00516	0	0	0	0	0	0	0	0
Sbene_G00517	0	2	0	0	0	0	0	0
Sbene_G00518	0	5	1	6	170	37	20	3
Sbene_G00519	65	8	81	3	132	22	55	8
Sbene_G00520	5	1	2	2	0	0	6	0
Sbene_G00521	4	0	5	1	5	5	0	2
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	8	0	4	0	0	0	0	0
Sbene_G00525	24	5	3	0	5	0	7	0
Sbene_G00526	297	30	27	21	599	96	32	12
Sbene_G00527	68	7	16	2	72	10	15	2
Sbene_G00528	0	0	0	0	122	13	63	2
Sbene_G00529	29	2	6	1	70	11	79	2
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	56	0	17	2	5	1	3	0
Sbene_G00534	0	0	0	0	0	0	0	0
Sbene_G00535	12	1	8	0	160	24	27	0
Sbene_G00536	176	17	34	25	525	23	31	1
Sbene_G00537	4	0	2	3	102	23	65	7
Sbene_G00538	1	0	0	0	4	3	0	0
Sbene_G00539	0	0	0	0	0	0	0	0
Sbene_G00540	30	12	69	3	333	68	2	31
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	0	0	2	0	0	0	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	123	3	273	8	51	4	12	0
Sbene_G00548	0	0	0	4	0	38	0	4
Sbene_G00549	1	0	0	1	9	0	6	3
Sbene_G00550	0	0	0	0	3	0	1	0
Sbene_G00552	0	0	0	0	2	4	0	0
Sbene_G00553	0	0	0	0	0	0	0	0
Sbene_G00555	0	0	0	0	0	0	0	0
Sbene_G00556	2	0	2	0	0	0	16	0
Sbene_G00557	0	0	0	0	2	0	0	0
Sbene_G00560	0	0	0	0	2	2	0	0
Sbene_G00561	0	0	0	0	4	2	0	4
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	0	0	0
Sbene_G00565	0	0	0	0	0	0	0	0
Sbene_G00566	0	0	0	0	0	0	0	0
Sbene_G00567	0	1	0	2	1	0	0	0
Sbene_G00568	0	0	0	0	2	0	0	0
Sbene_G00569	0	100	0	68	3445	3731	0	0
Sbene_G00570	0	1	7	6	37	33	0	0
Sbene_G00571	0	0	0	0	0	0	0	0
Sbene_G00572	6	0	3	0	1	2	0	0
Sbene_G00573	0	0	0	0	12	1	5	0
Sbene_G00576	89	76	54	84	123	193	64	91
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	3	1	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	13	40	8	7	50	17	27	6
Sbene_G00585	0	0	0	0	0	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	18	8	27	1	904	156	21	1
Sbene_G00589	83	34	88	81	525	371	0	0
Sbene_G00591	0	1	0	0	13	33	0	15
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	0	0	0	0	0	0	0
Sbene_G00594	3	3	0	5	1	8	0	2
Sbene_G00595	0	1	4	0	0	8	0	1
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	2	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	3837	2325	412	5179	2736	3205	274	738
Sbene_G00602	201	247	314	246	515	279	136	38
Sbene_G00603	0	0	0	0	0	0	0	0
Sbene_G00604	0	0	0	0	0	4	0	0
Sbene_G00605	0	0	0	0	0	0	2	0
Sbene_G00606	16	1	3	25	0	0	3	8
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	0	0	0	0	0	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	161	14	12	0	107	15	3	2
Sbene_G00616	0	0	0	0	0	0	0	0
Sbene_G00617	0	3	0	0	0	0	1	0
Sbene_G00618	4	3	1	2	0	0	2	2
Sbene_G00619	0	0	0	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	0	0
Sbene_G00621	67	64	31	105	125	162	0	2
Sbene_G00627	1	11	6	7	27	26	0	2
Sbene_G00628	4	0	3	5	18	5	2	1
Sbene_G00629	11	32	0	9	10	9	1	4
Sbene_G00630	68	2	134	2	416	412	0	0
Sbene_G00631	4	11	5	20	13	24	4	13
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	22	18	2	8	8	2	8	12
Sbene_G00634	8	10	6	12	16	52	9	1
Sbene_G00635	9	11	2	11	42	6	1	8
Sbene_G00637	2	0	0	0	4	4	0	0
Sbene_G00638	13	28	7	19	94	38	1	4
Sbene_G00639	6	6	1	0	10	28	0	1
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	11463	1073	5774	8103	51673	21996	50	1048
Sbene_G00645	0	17	0	2	0	12	0	7
Sbene_G00646	3	6	7	3	0	5	0	0
Sbene_G00648	0	0	0	0	0	0	2	0
Sbene_G00649	0	4	3	7	30	42	0	2
Sbene_G00651	62	18	24	50	576	190	70	2
Sbene_G00652	273	178	103	98	53	130	7	8
Sbene_G00653	1	3	4	0	5	0	0	1
Sbene_G00654	0	2	0	1	29	10	0	2
Sbene_G00655	26	9	15	30	93	52	15	2
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	177	142	121	216	212	277	29	60
Sbene_G00658	7	52	18	58	7	37	9	0
Sbene_G00659	0	0	0	0	188	120	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	0	2	0	0
Sbene_G00662	0	0	0	0	8	0	0	0
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	1099	306	36	1297	1801	1679	6	118
Sbene_G00665	1444	259	842	1560	2301	3406	214	312
Sbene_G00666	0	0	1	0	1	0	0	0
Sbene_G00670	60	14	8	6	18139	4043	0	0
Sbene_G00671	42	64	29	23	721	28	66	13
Sbene_G00672	573	32	362	93	85	21	32	48
Sbene_G00673	70	181	16	35	0	7	8	45
Sbene_G00675	0	0	0	2	0	2	0	0
Sbene_G00676	0	0	0	0	0	0	2	0
Sbene_G00677	0	0	0	0	0	0	2	0
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	2	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	2	0
Sbene_G00684	0	0	0	0	1	2	1	0
Sbene_G00685	0	0	0	0	10	0	2	0
Sbene_G00686	0	0	0	0	2	2	0	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	17	19	181	32	129	71	2	11
Sbene_G00694	8	2	0	4	1	5	0	0
Sbene_G00695	0	0	0	0	0	0	8	0
Sbene_G00696	0	2	3	0	3	0	0	0
Sbene_G00697	0	0	0	0	7	0	3	0
Sbene_G00699	0	0	0	0	465	239	1	37
Sbene_G00700	518	19	123	382	3664	2314	2	102
Sbene_G00701	0	0	0	0	0	2	2	0
Sbene_G00702	48	28	70	31	61	13	15	6
Sbene_G00703	1	0	1	0	0	2	5	3
Sbene_G00704	0	0	0	1	0	0	0	1
Sbene_G00707	0	0	0	0	0	0	4	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	81	18	13	15	80	5	101	9
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	10	0	4	2	73	24	5	0
Sbene_G00715	0	0	1	0	2	1	5	1
Sbene_G00716	9	1	0	0	5	1	4	2
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	0	0	0	0
Sbene_G00724	16	1	11	0	82	16	5	1
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	10	0
Sbene_G00727	7	9	3	0	0	4	19	0
Sbene_G00728	80	10	106	10	50	0	0	0
Sbene_G00729	0	0	0	0	3	0	1	0
Sbene_G00730	33	10	13	4	46	17	7	6
Sbene_G00731	27	12	4	3	5020	280	635	21
