GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00183	0	0	0	1	1	0	0	0
Sbene_G00184	0	0	3	14	0	15	0	4
Sbene_G00185	0	5	1	1	0	21	1	29
Sbene_G00192	0	0	0	4	0	0	0	0
Sbene_G00194	0	0	0	0	0	0	0	0
Sbene_G00195	19	64	52	6	203	81	0	1
Sbene_G00196	66	58	120	11	160	46	6	9
Sbene_G00197	0	0	0	0	4	0	0	0
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	0	0
Sbene_G00201	0	0	0	0	0	0	0	0
Sbene_G00202	21	72	4	53	87	114	5	30
Sbene_G00203	0	0	0	0	0	0	0	0
Sbene_G00204	0	0	1	0	2	0	3	0
Sbene_G00205	0	0	0	0	0	0	2	0
Sbene_G00206	0	0	0	0	0	0	2	0
Sbene_G00207	0	0	0	0	2	0	0	0
Sbene_G00209	0	0	0	0	411	39	61	1
Sbene_G00210	0	3	1	26	0	14	0	0
Sbene_G00211	0	5	3	1	0	3	2	4
Sbene_G00212	0	0	0	0	0	0	0	0
Sbene_G00213	0	0	0	0	0	0	0	0
Sbene_G00215	0	0	0	0	0	0	0	0
Sbene_G00216	0	1	0	1	0	0	4	4
Sbene_G00217	0	0	0	1	0	0	0	1
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	0	0	0	0	0	0
Sbene_G00221	0	0	0	0	0	0	0	0
Sbene_G00222	12	0	0	0	1	0	1	0
Sbene_G00223	13	85	61	106	34	139	33	139
Sbene_G00224	90	83	10	27	37	99	0	0
Sbene_G00225	3	10	9	47	40	51	5	21
Sbene_G00226	0	3	3	13	3	12	0	0
Sbene_G00227	0	0	0	8	31	18	0	1
Sbene_G00228	9	8	0	6	7	8	1	7
Sbene_G00229	10	3	9	4	72	28	0	0
Sbene_G00230	0	4	0	4	2	0	0	0
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	11	7	3	1	13	18	0	1
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	0	0	0	0	0	0	0	0
Sbene_G00235	2	1	0	2	33	31	0	1
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	0	0	0	2	2	0	0
Sbene_G00238	1	1	0	0	33	11	0	0
Sbene_G00239	2	0	0	0	0	0	0	0
Sbene_G00240	0	0	0	0	0	0	0	0
Sbene_G00241	0	0	0	0	0	0	0	0
Sbene_G00242	0	0	0	0	0	0	0	0
Sbene_G00243	0	0	0	0	0	0	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	0	0
Sbene_G00253	0	0	0	0	0	0	2	0
Sbene_G00254	0	0	0	0	0	0	0	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	0	0	0	0	0	0	0
Sbene_G00259	0	0	0	0	0	0	0	0
Sbene_G00260	3	3	4	10	1	24	5	14
Sbene_G00261	13	14	0	62	69	64	0	2
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	0	0
Sbene_G00264	2	0	0	0	0	0	0	0
Sbene_G00265	2	7	29	3	42	21	3	1
Sbene_G00269	0	0	0	0	0	0	0	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	0	2
Sbene_G00274	0	7	3	1	11	17	0	3
Sbene_G00275	0	0	0	4	0	0	2	0
Sbene_G00276	1	15	8	15	9	62	8	18
Sbene_G00277	0	3	0	2	0	0	1	4
Sbene_G00278	3	5	3	12	13	19	2	11
Sbene_G00279	6	5	0	2	5	1	1	0
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	1	1	1	1	1	0	0	3
Sbene_G00283	0	0	0	0	0	0	2	0
Sbene_G00284	0	0	0	0	0	0	0	0
Sbene_G00285	1	5	0	15	0	2	0	3
Sbene_G00286	0	0	0	2	0	0	0	0
Sbene_G00287	0	0	0	1	1	0	0	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	18	13	7	15	34	16	2	1
Sbene_G00290	0	0	0	2	0	1	0	1
Sbene_G00292	0	2	1	0	0	7	0	0
Sbene_G00295	0	0	0	0	0	0	0	0
Sbene_G00296	2	0	1	2	1344	1169	0	0
Sbene_G00297	0	0	1	3	27	62	2	13
Sbene_G00298	853	309	795	13	5165	823	0	44
Sbene_G00299	38	2	42	21	186	61	0	2
Sbene_G00300	0	0	2	2	42	35	0	1
Sbene_G00302	1	5	0	0	0	0	0	0
Sbene_G00303	419	289	200	204	1196	910	137	187
Sbene_G00304	133	6	0	0	217	56	21	53
Sbene_G00305	401	36	2	0	922	498	64	161
Sbene_G00306	0	0	0	0	129	16	22	1
Sbene_G00307	65	82	68	94	166	253	11	9
Sbene_G00308	175	56	32	93	279	238	0	3
Sbene_G00309	0	0	6	0	12	4	1	1
Sbene_G00310	0	1	2	2	3	2	0	0
Sbene_G00311	0	10	4	4	49	40	0	3
Sbene_G00312	0	0	1	0	3	0	0	0
Sbene_G00313	0	0	0	0	0	0	0	0
Sbene_G00314	24	44	91	25	19	20	25	34
Sbene_G00315	12	2	8	0	0	0	6	0
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	0	0
Sbene_G00318	0	0	0	0	0	0	0	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	4	2	3	0	11	10	0	0
Sbene_G00322	2	3	0	0	28	7	0	0
Sbene_G00323	1	2	0	3	2	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	0	0	0	0	1	0	1
Sbene_G00326	2	0	0	0	0	0	0	0
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	2	1	1	0	14	8	2	0
Sbene_G00329	0	0	0	0	0	0	0	0
Sbene_G00331	6	4	17	1	23	4	15	14
Sbene_G00334	11	13	9	0	174	52	3	42
Sbene_G00336	211	276	428	102	191	207	17	20
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	0	0	0	0	0	0	0	0
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	2	0	1	1	0	0	0	0
Sbene_G00350	0	0	0	0	0	0	0	0
Sbene_G00351	0	0	0	0	0	0	0	0
Sbene_G00352	2	4	8	23	8	37	0	0
Sbene_G00353	0	0	2	1	6	5	0	0
Sbene_G00354	11	8	74	13	219	69	12	4
Sbene_G00355	0	0	0	2	10	40	0	0
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	0	0	19	17	15	19	0	0
Sbene_G00358	29	16	36	10	318	131	0	2
Sbene_G00359	0	1	19	4	3	4	1	0
Sbene_G00360	30	2	6	7	19	14	2	0
Sbene_G00361	23	0	11	0	10	3	0	1
Sbene_G00362	23	42	23	66	27	34	14	9
Sbene_G00363	0	0	0	0	0	0	0	0
Sbene_G00365	168	112	224	39	390	275	0	38
Sbene_G00367	0	0	0	0	0	0	0	0
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	8	0	3	0	31	12	2	0
Sbene_G00370	0	0	0	0	0	0	2	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	28	8	25	13	97	40	0	3
Sbene_G00375	725	143	178	234	373	159	249	9
Sbene_G00378	0	2	9	11	117	59	11	9
Sbene_G00379	21	9	42	3	286	104	24	15
Sbene_G00380	0	0	0	0	5	3	5	1
Sbene_G00381	0	0	0	0	399	307	0	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	3	1	3	1	15	5	6	0
Sbene_G00390	0	0	7	4	5	0	8	0
Sbene_G00393	0	0	3	1	170	8	5	1
Sbene_G00394	0	0	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	25	0	31	22	151	36	0	7
Sbene_G00397	0	0	0	0	0	0	4	0
Sbene_G00398	0	1	1	0	17	4	0	5
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	1	2	10	2	9	2	17	1
Sbene_G00401	0	0	0	0	354	63	22	3
Sbene_G00402	0	5	0	4	63	42	0	0
Sbene_G00403	82	42	173	157	695	673	11	25
Sbene_G00404	0	0	0	0	0	0	4	0
Sbene_G00406	7	0	8	14	2	2	0	1
Sbene_G00407	0	2	5	0	3	0	2	0
Sbene_G00408	0	0	0	0	0	0	2	0
Sbene_G00409	0	0	0	0	0	0	0	0
Sbene_G00410	0	2	2	1	33	13	1	0
Sbene_G00412	0	0	4	0	0	0	0	0
Sbene_G00413	0	0	0	0	0	0	0	0
Sbene_G00415	34	12	6	24	129	100	25	0
Sbene_G00416	0	0	0	0	0	0	0	0
Sbene_G00417	0	0	0	0	0	0	0	0
Sbene_G00418	1	1	0	0	78	100	1	11
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	0	0	2	0	0	4	0	0
Sbene_G00424	0	0	0	0	0	0	0	0
Sbene_G00425	0	0	0	0	0	0	0	0
Sbene_G00426	0	0	0	1	20	22	0	7
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	0	0	0	0	0	0
Sbene_G00431	0	0	0	0	0	0	0	0
Sbene_G00432	0	0	0	0	0	0	0	0
Sbene_G00433	39	13	138	53	605	90	63	85
Sbene_G00434	10	6	2	0	13	20	2	7
Sbene_G00435	0	0	0	0	1992	271	6	15
Sbene_G00436	3	0	34	30	163	56	23	9
Sbene_G00438	0	0	0	0	0	0	8	0
Sbene_G00439	0	0	0	0	0	0	0	0
Sbene_G00440	0	0	0	0	0	0	0	0
Sbene_G00441	0	0	1	2	64	30	0	5
Sbene_G00443	0	0	0	0	0	0	2	0
Sbene_G00444	0	0	0	0	0	0	0	0
Sbene_G00445	0	0	0	0	0	0	0	0
Sbene_G00446	0	0	1	1	0	0	3	3
Sbene_G00447	0	0	0	0	0	0	0	0
Sbene_G00448	0	0	0	0	0	0	0	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	0	0
Sbene_G00451	0	0	0	0	44	24	0	0
Sbene_G00452	0	0	0	0	0	0	0	0
Sbene_G00453	0	0	0	0	0	0	0	0
Sbene_G00456	6	0	4	5	66	21	26	0
Sbene_G00457	40	76	44	184	31	96	6	143
Sbene_G00458	61	33	254	6	4	19	6	53
Sbene_G00459	1824	536	1422	1123	108	139	464	836
Sbene_G00460	5720	1190	6355	254	12753	1846	358	16
Sbene_G00462	0	0	0	0	0	0	0	0
Sbene_G00463	28	2	45	33	79	86	1	12
Sbene_G00464	1	0	3	0	17	0	7	0
Sbene_G00465	23	7	7	9	60	32	6	2
Sbene_G00466	14	22	164	22	128	74	18	20
Sbene_G00467	3	0	5	0	14	4	0	0
Sbene_G00468	0	0	0	0	0	0	2	0
Sbene_G00469	0	0	0	0	0	0	0	0
Sbene_G00470	0	0	0	0	0	0	0	0
Sbene_G00471	0	0	0	0	0	0	0	0
Sbene_G00473	21	1	17	7	63	26	2	7
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	0	0	0	0	0
Sbene_G00479	0	0	0	0	0	0	0	0
Sbene_G00480	0	0	0	0	0	0	0	0
Sbene_G00482	0	0	0	0	0	0	0	0
Sbene_G00483	3	9	54	21	135	46	5	17
Sbene_G00484	88	126	57	46	404	417	14	4
Sbene_G00485	0	0	17	30	78	43	75	11
Sbene_G00488	0	0	0	0	152	78	0	0
Sbene_G00489	37	0	7	10	515	141	4	0
Sbene_G00490	948	294	673	649	2284	640	7	39
Sbene_G00491	45	12	28	82	183	104	1	15
Sbene_G00494	1	4	6	0	37	7	0	1
Sbene_G00496	6	4	6	0	0	2	0	0
Sbene_G00497	28	4	34	0	45	9	27	3
Sbene_G00498	0	3	0	2	31	7	9	20
Sbene_G00499	58	1	4	4	51	7	1	0
Sbene_G00500	50	0	41	3	89	20	28	9
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	0	1	0	1	5	5	0	4
Sbene_G00508	0	0	2	0	0	0	2	0
Sbene_G00509	0	0	0	0	0	0	0	0
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	321	54	674	344	1382	174	150	5
Sbene_G00513	7	13	22	4	31	58	50	15
Sbene_G00516	0	0	0	0	0	0	0	2
Sbene_G00517	0	0	0	0	0	0	0	0
Sbene_G00518	0	0	0	0	37	3	0	0
Sbene_G00519	49	2	36	3	91	4	60	1
Sbene_G00520	4	2	2	2	0	0	1	1
Sbene_G00521	0	0	2	1	4	4	3	0
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	5	1	9	2	0	1	0	0
Sbene_G00525	47	5	2	1	0	0	16	1
Sbene_G00526	135	15	18	21	301	55	21	22
Sbene_G00527	20	5	10	1	30	8	11	11
Sbene_G00528	0	1	3	0	91	12	57	4
Sbene_G00529	10	6	10	0	65	3	53	3
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	45	10	18	1	1	4	1	2
Sbene_G00534	0	0	0	0	0	0	2	0
Sbene_G00535	10	1	6	0	120	14	32	15
Sbene_G00536	124	3	58	19	422	16	36	0
Sbene_G00537	1	0	0	1	152	30	95	13
Sbene_G00538	0	0	0	0	5	2	0	3
Sbene_G00539	0	0	0	0	0	2	0	0
Sbene_G00540	8	0	44	10	235	32	1	2
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	0	0	0	0	0	0	0	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	0	0	166	1	27	1	3	2
Sbene_G00548	0	0	0	3	0	12	0	1
Sbene_G00549	0	0	0	0	8	0	8	0
Sbene_G00550	0	0	0	0	0	0	0	0
Sbene_G00552	0	0	0	0	0	4	0	0
Sbene_G00553	0	0	0	0	0	0	0	0
Sbene_G00555	0	0	0	0	0	0	0	0
Sbene_G00556	2	0	0	0	0	0	0	0
Sbene_G00557	0	0	0	0	0	1	0	1
Sbene_G00560	0	0	0	0	2	0	0	0
Sbene_G00561	0	0	0	0	0	0	0	0
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	0	0	0
Sbene_G00565	0	0	0	0	0	0	0	0
Sbene_G00566	0	0	0	0	0	0	0	0
Sbene_G00567	0	0	0	0	0	0	0	2
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	0	22	0	18	1009	1713	0	0
Sbene_G00570	0	1	4	7	31	23	0	0
Sbene_G00571	0	0	0	0	0	0	0	0
Sbene_G00572	7	5	1	8	4	4	0	3
Sbene_G00573	0	0	0	0	9	4	1	0
Sbene_G00576	1	18	13	7	11	28	1	11
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	2	2	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	0	3	4	3	2	2	2	0
Sbene_G00585	0	0	0	0	0	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	28	0	22	0	737	71	28	6
Sbene_G00589	91	178	207	145	823	586	1	3
Sbene_G00591	0	0	0	0	2	6	0	0
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	0	0	0	0	0	0	0
Sbene_G00594	0	0	0	5	0	0	0	1
Sbene_G00595	0	0	0	0	0	0	0	0
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	0	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	0	0	0	2	0	0	0	0
Sbene_G00602	39	21	39	41	76	47	16	3
Sbene_G00603	0	0	0	0	0	0	0	0
Sbene_G00604	0	0	0	0	0	0	0	0
Sbene_G00605	0	0	0	0	0	0	0	0
Sbene_G00606	0	0	3	3	0	0	0	0
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	0	0	0	0	0	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	8	0	0	0	4	0	0	0
Sbene_G00616	0	0	0	0	0	0	0	0
Sbene_G00617	0	0	0	0	0	0	0	0
Sbene_G00618	0	0	2	0	0	0	0	0
Sbene_G00619	0	0	0	0	0	0	2	0
Sbene_G00620	0	0	0	0	0	0	0	0
Sbene_G00621	4	10	22	37	48	52	3	0
Sbene_G00627	0	2	7	4	12	32	1	0
Sbene_G00628	3	5	0	2	6	2	0	2
Sbene_G00629	0	8	2	19	4	17	1	3
Sbene_G00630	0	0	60	19	117	194	0	0
Sbene_G00631	0	0	3	1	0	0	1	1
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	0	0	1	1	0	0	0	0
Sbene_G00634	4	19	4	20	22	56	2	7
Sbene_G00635	0	3	3	0	20	0	0	0
Sbene_G00637	0	0	0	0	3	1	0	0
Sbene_G00638	9	0	3	8	33	37	0	0
Sbene_G00639	4	4	0	0	15	17	0	0
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	1091	53	1825	2625	12321	3103	8	298
Sbene_G00645	0	1	2	2	1	6	0	2
Sbene_G00646	0	0	0	0	0	0	2	0
Sbene_G00648	0	0	0	0	0	0	0	0
Sbene_G00649	3	23	11	12	46	67	0	2
Sbene_G00651	60	35	9	36	418	216	60	16
Sbene_G00652	4	4	4	6	0	6	0	0
Sbene_G00653	0	0	2	0	0	0	0	0
Sbene_G00654	0	0	1	0	19	2	0	0
Sbene_G00655	11	7	4	1	21	26	6	0
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	25	36	80	139	120	110	19	31
Sbene_G00658	1	8	3	27	1	16	0	2
Sbene_G00659	0	0	0	1	155	150	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	0	0	0	0
Sbene_G00662	0	0	0	0	3	0	3	0
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	30	22	3	89	99	157	1	11
Sbene_G00665	14	16	38	81	54	227	18	42
Sbene_G00666	0	0	0	1	2	1	0	0
Sbene_G00670	0	0	4	1	6664	1361	0	0
Sbene_G00671	8	11	14	3	238	12	19	1
Sbene_G00672	0	0	0	0	0	0	0	0
Sbene_G00673	1	12	3	6	4	0	1	27
Sbene_G00675	0	0	0	0	0	0	0	0
Sbene_G00676	0	0	0	0	0	0	2	0
Sbene_G00677	0	0	0	0	0	0	0	0
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	0	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	0	0
Sbene_G00684	0	0	0	0	0	0	2	0
Sbene_G00685	0	0	0	0	2	0	0	0
Sbene_G00686	0	0	0	0	0	0	0	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	0	0	5	2	2	1	0	0
Sbene_G00694	0	12	0	96	9	32	0	31
Sbene_G00695	0	0	0	0	0	0	2	0
Sbene_G00696	0	0	4	0	6	0	2	0
Sbene_G00697	0	0	3	1	3	1	0	0
Sbene_G00699	0	0	0	0	257	148	2	21
Sbene_G00700	76	0	102	87	802	474	3	24
Sbene_G00701	0	0	0	0	0	2	2	0
Sbene_G00702	60	0	78	28	55	6	11	0
Sbene_G00703	0	0	1	0	0	0	0	1
Sbene_G00704	0	0	0	0	0	0	0	0
Sbene_G00707	0	0	0	0	0	0	0	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	27	2	8	16	17	5	34	5
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	0	0	0	0	2	0	0	0
Sbene_G00715	0	0	0	0	0	0	0	0
Sbene_G00716	0	0	0	0	0	0	0	0
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	0	0	0	0
Sbene_G00724	0	0	2	0	28	0	2	0
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	0	0
Sbene_G00727	0	0	0	0	0	0	0	0
Sbene_G00728	59	0	44	2	35	6	9	5
Sbene_G00729	0	0	0	0	0	0	4	0
Sbene_G00730	17	15	30	0	28	11	3	0
Sbene_G00731	5	1	4	2	2115	118	266	17
Sbene_G00732	16	27	98	9	333	95	10	14
Sbene_G00733	28	3	23	4	79	9	2	0
