GENE	P1	P1+N	P2	P2+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
Sbene_G00183	0	0	0	0	0	0	0	0
Sbene_G00184	0	0	5	3	0	0	0	8
Sbene_G00185	0	2	0	0	0	17	0	21
Sbene_G00192	0	0	0	0	0	0	0	0
Sbene_G00194	0	0	0	0	0	0	0	0
Sbene_G00195	44	42	34	13	226	93	0	0
Sbene_G00196	135	90	115	4	200	57	3	24
Sbene_G00197	1	0	0	0	2	1	0	0
Sbene_G00199	0	0	0	0	0	0	0	0
Sbene_G00200	0	0	0	0	0	0	2	0
Sbene_G00201	0	0	0	0	4	0	2	0
Sbene_G00202	34	54	37	76	51	151	34	75
Sbene_G00203	0	0	0	0	0	0	0	0
Sbene_G00204	0	0	1	0	0	0	5	0
Sbene_G00205	0	0	0	0	0	0	0	0
Sbene_G00206	0	0	0	0	0	0	0	0
Sbene_G00207	0	0	0	0	0	0	0	0
Sbene_G00209	6	8	3	1	953	108	108	5
Sbene_G00210	0	8	0	13	0	42	0	1
Sbene_G00211	0	0	17	11	1	0	2	3
Sbene_G00212	0	0	0	0	0	0	0	0
Sbene_G00213	0	0	0	0	0	0	0	0
Sbene_G00215	0	0	0	0	0	0	0	0
Sbene_G00216	0	0	0	0	0	0	8	0
Sbene_G00217	3	2	4	1	16	4	2	0
Sbene_G00218	0	0	0	0	0	0	0	0
Sbene_G00220	0	0	0	0	0	0	0	0
Sbene_G00221	0	0	0	0	0	0	0	0
Sbene_G00222	0	0	1	1	0	0	0	0
Sbene_G00223	37	146	244	186	33	126	115	331
Sbene_G00224	142	73	93	40	104	122	0	0
Sbene_G00225	3	11	13	39	42	46	3	53
Sbene_G00226	1	3	0	30	14	43	0	9
Sbene_G00227	0	6	0	6	38	70	0	0
Sbene_G00228	26	25	4	13	29	32	21	14
Sbene_G00229	8	4	29	13	109	25	0	0
Sbene_G00230	0	2	0	1	0	1	0	0
Sbene_G00231	0	0	0	0	0	0	0	0
Sbene_G00232	7	2	4	23	13	11	2	0
Sbene_G00233	0	0	0	0	0	0	0	0
Sbene_G00234	0	0	0	0	0	0	0	0
Sbene_G00235	0	2	0	15	12	79	0	2
Sbene_G00236	0	0	0	0	0	0	0	0
Sbene_G00237	0	0	0	0	4	2	0	0
Sbene_G00238	0	0	0	0	34	14	0	0
Sbene_G00239	0	0	0	0	0	4	0	0
Sbene_G00240	0	0	0	0	0	0	2	0
Sbene_G00241	0	0	0	0	0	0	0	0
Sbene_G00242	0	0	0	0	0	0	0	0
Sbene_G00243	0	0	0	0	2	0	0	0
Sbene_G00244	0	0	0	0	0	0	0	0
Sbene_G00250	0	0	0	0	0	0	0	0
Sbene_G00251	0	0	0	0	0	0	0	0
Sbene_G00252	0	0	0	0	0	0	0	0
Sbene_G00253	0	2	0	0	0	0	6	0
Sbene_G00254	0	0	0	0	0	0	0	0
Sbene_G00255	0	0	0	0	0	0	0	0
Sbene_G00257	0	0	0	0	0	0	0	0
Sbene_G00258	0	0	0	0	0	0	2	0
Sbene_G00259	0	0	0	0	0	0	0	0
Sbene_G00260	6	15	14	29	13	14	0	47
Sbene_G00261	6	24	13	37	86	38	0	12
Sbene_G00262	0	0	0	0	0	0	0	0
Sbene_G00263	0	0	0	0	0	0	0	0
Sbene_G00264	0	0	0	0	0	0	0	0
Sbene_G00265	2	3	21	12	34	5	0	1
Sbene_G00269	0	0	0	0	0	0	0	0
Sbene_G00270	0	0	0	0	0	0	0	0
Sbene_G00273	0	0	0	0	0	0	0	0
Sbene_G00274	0	0	0	4	8	9	1	0
Sbene_G00275	0	0	0	0	0	0	0	0
Sbene_G00276	3	1	9	37	22	37	10	11
Sbene_G00277	2	0	3	7	0	2	0	0
Sbene_G00278	2	6	4	3	8	4	1	12
Sbene_G00279	0	1	0	1	0	0	0	0
Sbene_G00280	0	0	0	0	0	0	0	0
Sbene_G00281	0	0	0	0	0	0	0	0
Sbene_G00282	0	0	0	0	0	0	0	0
Sbene_G00283	0	0	0	2	0	0	0	0
Sbene_G00284	0	0	0	0	0	0	0	0
Sbene_G00285	3	7	0	16	0	1	0	3
Sbene_G00286	0	0	0	0	0	0	0	2
Sbene_G00287	0	0	0	0	0	0	0	0
Sbene_G00288	0	0	0	0	0	0	0	0
Sbene_G00289	60	78	23	1	150	56	11	19
Sbene_G00290	0	2	0	4	0	1	0	3
Sbene_G00292	0	0	2	1	6	17	0	8
Sbene_G00295	0	0	0	0	0	0	0	0
Sbene_G00296	1	0	1	5	3059	3020	0	2
Sbene_G00297	0	12	1	13	52	58	17	23
Sbene_G00298	410	317	2204	75	8975	229	0	0
Sbene_G00299	28	9	42	9	164	42	0	0
Sbene_G00300	0	2	6	9	60	33	0	2
Sbene_G00302	0	0	1	0	1	0	0	0
Sbene_G00303	138	239	201	545	715	1006	18	86
Sbene_G00304	85	13	132	37	213	89	17	54
Sbene_G00305	376	117	99	380	2224	830	151	337
Sbene_G00306	0	1	0	0	130	31	29	19
Sbene_G00307	65	38	208	117	308	268	2	16
Sbene_G00308	206	45	85	147	330	289	25	15
Sbene_G00309	0	6	3	10	14	23	7	3
Sbene_G00310	1	0	10	0	5	0	0	2
Sbene_G00311	28	14	28	5	103	69	1	0
Sbene_G00312	1	0	0	0	13	4	0	0
Sbene_G00313	0	0	0	0	3	0	1	0
Sbene_G00314	25	91	133	30	13	24	16	34
Sbene_G00315	4	5	13	0	2	1	8	3
Sbene_G00316	0	0	0	0	0	0	0	0
Sbene_G00317	0	0	0	0	0	0	0	0
Sbene_G00318	0	0	0	0	0	0	0	0
Sbene_G00319	0	0	0	0	0	0	0	0
Sbene_G00320	0	0	0	0	0	0	0	0
Sbene_G00321	0	0	1	0	1	0	0	0
Sbene_G00322	4	5	28	3	34	27	0	1
Sbene_G00323	0	2	0	0	2	0	0	0
Sbene_G00324	0	0	0	0	0	0	0	0
Sbene_G00325	0	0	0	0	0	4	0	0
Sbene_G00326	0	0	0	0	0	0	0	0
Sbene_G00327	0	0	0	0	0	0	0	0
Sbene_G00328	0	0	0	0	6	4	0	0
Sbene_G00329	0	0	0	0	0	0	0	0
Sbene_G00331	15	23	24	9	44	12	20	5
Sbene_G00334	3	33	28	1	254	154	11	70
Sbene_G00336	671	384	1041	222	508	415	78	57
Sbene_G00340	0	0	0	0	0	0	0	0
Sbene_G00342	0	0	0	0	0	0	0	0
Sbene_G00346	0	0	0	0	0	0	0	0
Sbene_G00349	12	7	23	23	8	3	0	0
Sbene_G00350	0	0	0	0	1	0	1	0
Sbene_G00351	0	0	0	0	2	0	0	0
Sbene_G00352	3	0	11	23	10	45	2	0
Sbene_G00353	2	0	9	2	17	16	0	0
Sbene_G00354	42	31	57	18	345	99	11	7
Sbene_G00355	0	0	0	3	10	69	0	0
Sbene_G00356	0	0	0	0	0	0	0	0
Sbene_G00357	1	3	4	27	20	11	0	2
Sbene_G00358	43	88	82	22	598	304	0	11
Sbene_G00359	5	5	20	5	9	0	0	0
Sbene_G00360	30	10	13	25	36	41	3	4
Sbene_G00361	13	0	0	42	8	17	0	4
Sbene_G00362	32	53	36	137	41	78	4	5
Sbene_G00363	0	0	0	0	0	0	0	0
Sbene_G00365	12	1	12	4	21	20	0	0
Sbene_G00367	0	0	0	0	0	0	0	4
Sbene_G00368	0	0	0	0	0	0	0	0
Sbene_G00369	4	3	2	1	20	15	2	3
Sbene_G00370	0	0	0	0	0	0	0	0
Sbene_G00371	0	0	0	0	0	0	0	0
Sbene_G00372	12	19	22	17	111	45	6	0
Sbene_G00375	1392	125	946	419	949	275	461	5
Sbene_G00378	5	4	6	19	212	120	16	18
Sbene_G00379	23	1	52	10	527	201	16	8
Sbene_G00380	0	1	0	0	9	1	9	0
Sbene_G00381	0	0	0	0	1449	1184	1	0
Sbene_G00385	0	0	0	0	0	0	0	0
Sbene_G00386	0	0	0	0	0	0	0	0
Sbene_G00387	0	0	0	0	0	0	0	0
Sbene_G00388	11	0	6	0	8	6	8	1
Sbene_G00390	5	5	3	10	3	0	0	0
Sbene_G00393	4	0	1	0	168	15	7	7
Sbene_G00394	0	0	0	0	0	0	0	0
Sbene_G00395	0	0	0	0	0	0	0	0
Sbene_G00396	38	0	47	41	269	111	7	21
Sbene_G00397	0	0	3	1	0	0	2	0
Sbene_G00398	0	2	0	0	50	2	0	0
Sbene_G00399	0	0	0	0	0	0	0	0
Sbene_G00400	0	0	12	2	8	3	19	0
Sbene_G00401	0	0	0	0	457	60	39	2
Sbene_G00402	3	7	1	2	114	39	0	0
Sbene_G00403	197	130	133	133	788	706	23	56
Sbene_G00404	0	0	0	0	0	0	0	0
Sbene_G00406	12	3	0	1	8	2	0	4
Sbene_G00407	0	0	6	3	2	0	1	0
Sbene_G00408	0	0	2	0	0	0	2	0
Sbene_G00409	0	0	0	0	0	0	0	0
Sbene_G00410	1	0	6	1	24	7	1	0
Sbene_G00412	0	0	1	1	16	0	0	0
Sbene_G00413	0	0	0	0	0	0	0	0
Sbene_G00415	49	21	17	61	218	168	32	0
Sbene_G00416	0	0	0	0	0	0	0	0
Sbene_G00417	0	0	0	0	0	0	0	0
Sbene_G00418	0	0	0	0	3	8	0	1
Sbene_G00421	0	0	0	0	0	0	0	0
Sbene_G00422	2	0	0	0	0	0	0	0
Sbene_G00424	0	0	0	0	1	2	1	0
Sbene_G00425	1	0	0	0	1	0	0	0
Sbene_G00426	0	1	0	4	9	3	0	1
Sbene_G00427	0	0	0	0	0	0	0	0
Sbene_G00429	0	0	0	0	0	0	0	0
Sbene_G00430	0	0	1	0	1	0	0	0
Sbene_G00431	0	0	0	0	0	0	0	0
Sbene_G00432	0	0	0	0	0	0	0	0
Sbene_G00433	13	6	349	101	1118	282	60	165
Sbene_G00434	3	2	2	0	21	10	1	5
Sbene_G00435	0	0	0	0	4793	726	36	31
Sbene_G00436	55	0	31	41	287	60	23	15
Sbene_G00438	0	0	0	0	0	0	0	0
Sbene_G00439	0	0	0	0	0	0	0	0
Sbene_G00440	0	0	0	0	0	0	0	0
Sbene_G00441	0	1	0	0	113	31	0	5
Sbene_G00443	0	0	0	0	0	0	0	0
Sbene_G00444	0	0	0	0	0	0	0	0
Sbene_G00445	0	0	0	0	2	0	0	0
Sbene_G00446	0	0	1	3	0	0	0	0
Sbene_G00447	0	0	0	0	0	0	0	0
Sbene_G00448	0	0	0	0	0	0	0	0
Sbene_G00449	0	0	0	0	0	0	0	0
Sbene_G00450	0	0	0	0	0	0	0	0
Sbene_G00451	0	0	0	1	9	45	0	1
Sbene_G00452	0	0	0	0	0	0	0	0
Sbene_G00453	0	0	0	0	0	0	0	0
Sbene_G00456	2	4	4	6	27	5	14	0
Sbene_G00457	29	42	45	225	67	124	14	120
Sbene_G00458	59	49	168	14	6	45	2	33
Sbene_G00459	1207	1269	1561	1459	161	130	943	1532
Sbene_G00460	4804	2366	7465	538	14850	2723	803	27
Sbene_G00462	0	0	0	0	0	0	0	0
Sbene_G00463	28	9	26	24	110	95	0	22
Sbene_G00464	4	0	4	0	19	0	9	0
Sbene_G00465	7	9	6	18	28	25	13	6
Sbene_G00466	4	5	326	63	192	100	20	8
Sbene_G00467	4	0	1	0	6	2	0	1
Sbene_G00468	0	0	0	0	0	0	0	0
Sbene_G00469	0	0	1	0	3	0	2	0
Sbene_G00470	0	0	0	0	0	2	0	0
Sbene_G00471	0	0	0	0	0	0	0	0
Sbene_G00473	0	0	9	15	75	64	4	7
Sbene_G00474	0	0	0	0	0	0	0	0
Sbene_G00477	0	0	0	0	0	0	0	0
Sbene_G00479	0	0	0	0	0	0	0	0
Sbene_G00480	0	0	0	0	0	0	0	0
Sbene_G00482	0	0	0	0	2	0	0	0
Sbene_G00483	7	4	101	4	198	26	6	16
Sbene_G00484	152	147	195	119	557	961	88	27
Sbene_G00485	0	0	22	13	136	21	76	2
Sbene_G00488	0	0	0	0	319	67	0	0
Sbene_G00489	22	1	40	9	722	440	3	3
Sbene_G00490	1009	199	2451	1126	3628	2122	13	34
Sbene_G00491	90	13	10	102	199	189	0	23
Sbene_G00494	0	1	9	1	16	4	5	0
Sbene_G00496	13	10	9	3	11	3	1	0
Sbene_G00497	43	13	37	0	41	6	13	3
Sbene_G00498	0	3	0	4	77	46	19	49
Sbene_G00499	100	9	17	2	57	36	1	0
Sbene_G00500	44	1	45	1	103	26	32	4
Sbene_G00501	0	0	0	0	0	0	0	0
Sbene_G00505	1	1	1	8	2	13	2	4
Sbene_G00508	0	0	0	0	1	0	2	1
Sbene_G00509	0	0	0	0	0	2	0	0
Sbene_G00510	0	0	0	0	0	0	0	0
Sbene_G00511	0	0	0	0	0	0	0	0
Sbene_G00512	601	37	1214	196	2055	113	179	9
Sbene_G00513	11	11	38	9	118	34	42	11
Sbene_G00516	0	0	0	0	2	0	0	0
Sbene_G00517	0	0	0	0	0	0	0	0
Sbene_G00518	0	0	0	1	25	9	1	0
Sbene_G00519	56	31	71	8	106	22	39	3
Sbene_G00520	2	1	0	0	0	0	1	0
Sbene_G00521	0	0	0	0	0	0	0	0
Sbene_G00523	0	0	0	0	0	0	0	0
Sbene_G00524	9	0	13	2	0	0	0	0
Sbene_G00525	10	5	24	21	0	2	17	1
Sbene_G00526	6	17	97	16	172	49	5	14
Sbene_G00527	5	2	34	8	66	4	18	1
Sbene_G00528	0	1	0	1	155	25	97	7
Sbene_G00529	17	13	28	0	119	13	95	21
Sbene_G00530	0	0	0	0	0	0	0	0
Sbene_G00531	0	0	0	0	0	0	0	0
Sbene_G00533	9	7	26	0	0	0	8	0
Sbene_G00534	0	0	0	0	0	0	0	0
Sbene_G00535	16	0	13	0	150	20	30	5
Sbene_G00536	92	5	60	29	349	29	16	0
Sbene_G00537	0	0	0	0	67	15	53	11
Sbene_G00538	0	0	0	0	12	6	0	2
Sbene_G00539	0	0	0	0	0	0	0	0
Sbene_G00540	13	6	42	9	310	33	0	1
Sbene_G00542	0	0	0	0	0	0	0	0
Sbene_G00543	0	0	0	0	0	0	0	0
Sbene_G00544	2	0	0	0	0	2	0	0
Sbene_G00545	0	0	0	0	0	0	0	0
Sbene_G00547	62	1	204	10	52	1	8	0
Sbene_G00548	0	0	0	1	0	16	0	3
Sbene_G00549	0	0	0	2	8	0	10	0
Sbene_G00550	0	0	0	0	0	0	0	0
Sbene_G00552	0	0	0	0	3	3	0	0
Sbene_G00553	0	2	0	0	0	0	0	0
Sbene_G00555	0	0	0	0	0	0	0	0
Sbene_G00556	0	0	2	0	0	0	0	0
Sbene_G00557	0	0	0	0	0	0	0	0
Sbene_G00560	0	0	0	0	0	2	0	0
Sbene_G00561	0	0	0	0	0	0	0	0
Sbene_G00562	0	0	0	0	0	0	0	0
Sbene_G00564	0	0	0	0	0	0	0	0
Sbene_G00565	0	0	0	0	1	1	0	0
Sbene_G00566	0	0	0	0	1	1	0	0
Sbene_G00567	0	0	0	0	0	0	0	0
Sbene_G00568	0	0	0	0	0	0	0	0
Sbene_G00569	1	35	0	36	1024	3392	0	0
Sbene_G00570	0	2	18	2	90	24	0	0
Sbene_G00571	0	0	0	0	0	0	0	0
Sbene_G00572	3	31	9	33	22	34	0	2
Sbene_G00573	0	0	0	0	1	6	3	0
Sbene_G00576	6	3	24	23	19	42	20	9
Sbene_G00578	0	0	0	0	0	0	0	0
Sbene_G00579	0	0	0	0	9	1	0	0
Sbene_G00580	0	0	0	0	0	0	0	0
Sbene_G00582	0	0	0	0	0	0	0	0
Sbene_G00583	7	5	2	0	1	1	1	1
Sbene_G00585	0	0	0	0	0	0	0	0
Sbene_G00586	0	0	0	0	0	0	0	0
Sbene_G00588	12	3	84	5	1012	402	46	18
Sbene_G00589	59	271	370	274	1384	1259	0	15
Sbene_G00591	0	0	0	1	0	2	0	1
Sbene_G00592	0	0	0	0	0	0	0	0
Sbene_G00593	0	2	0	0	0	0	0	0
Sbene_G00594	0	0	0	0	0	2	0	0
Sbene_G00595	0	0	0	0	0	0	0	0
Sbene_G00596	0	0	0	0	0	0	0	0
Sbene_G00597	0	0	0	0	0	0	0	0
Sbene_G00598	0	0	0	0	0	0	0	0
Sbene_G00601	24	17	14	61	15	24	0	7
Sbene_G00602	8	3	14	13	22	10	3	1
Sbene_G00603	0	0	0	0	0	0	0	0
Sbene_G00604	0	0	0	0	0	0	0	0
Sbene_G00605	0	0	0	0	0	0	0	0
Sbene_G00606	0	0	2	2	0	0	1	5
Sbene_G00609	0	0	0	0	0	0	0	0
Sbene_G00610	0	0	0	0	0	0	0	0
Sbene_G00611	0	0	0	0	0	0	0	0
Sbene_G00612	0	0	0	0	0	0	0	0
Sbene_G00613	0	0	0	0	0	0	0	0
Sbene_G00614	0	0	0	0	0	0	0	0
Sbene_G00615	1	0	5	0	2	0	0	0
Sbene_G00616	0	0	0	0	0	0	0	0
Sbene_G00617	0	0	0	0	0	0	2	0
Sbene_G00618	0	0	0	0	0	0	0	0
Sbene_G00619	0	0	0	0	0	0	0	0
Sbene_G00620	0	0	0	0	0	0	0	0
Sbene_G00621	4	18	29	16	46	36	1	6
Sbene_G00627	1	5	17	6	23	22	1	3
Sbene_G00628	0	0	0	5	0	5	0	0
Sbene_G00629	0	50	6	41	1	56	7	27
Sbene_G00630	12	15	20	12	243	172	0	0
Sbene_G00631	0	0	0	1	0	2	0	1
Sbene_G00632	0	0	0	0	0	0	0	0
Sbene_G00633	0	0	0	2	0	0	0	0
Sbene_G00634	1	13	6	10	29	55	7	13
Sbene_G00635	5	3	1	1	26	6	0	0
Sbene_G00637	0	0	0	0	8	3	1	0
Sbene_G00638	6	3	8	15	47	47	4	10
Sbene_G00639	0	8	0	0	23	41	0	0
Sbene_G00640	0	0	0	0	0	0	0	0
Sbene_G00641	0	0	0	0	0	0	0	0
Sbene_G00642	2455	247	747	2956	10884	6357	15	21
Sbene_G00645	0	10	5	13	2	25	1	8
Sbene_G00646	0	0	0	2	0	0	0	2
Sbene_G00648	0	0	0	0	0	0	0	0
Sbene_G00649	13	22	29	38	71	140	0	19
Sbene_G00651	42	49	21	94	713	416	87	12
Sbene_G00652	1	4	5	5	2	5	0	0
Sbene_G00653	0	0	1	0	1	0	0	0
Sbene_G00654	0	3	0	0	23	4	2	2
Sbene_G00655	10	5	11	7	35	19	6	3
Sbene_G00656	0	0	0	0	0	0	0	0
Sbene_G00657	42	35	191	135	194	216	38	59
Sbene_G00658	1	19	3	20	3	17	1	4
Sbene_G00659	0	4	2	0	377	113	0	0
Sbene_G00660	0	0	0	0	0	0	0	0
Sbene_G00661	0	0	0	0	0	0	0	0
Sbene_G00662	0	0	0	0	4	1	1	0
Sbene_G00663	0	0	0	0	0	0	0	0
Sbene_G00664	20	6	0	81	29	36	0	0
Sbene_G00665	28	8	18	12	42	50	4	4
Sbene_G00666	0	1	0	2	0	0	0	1
Sbene_G00670	0	0	0	5	9064	3134	0	1
Sbene_G00671	1	1	8	6	70	14	4	2
Sbene_G00672	0	4	6	0	0	0	0	0
Sbene_G00673	0	2	2	6	0	0	0	16
Sbene_G00675	0	1	0	0	0	1	0	0
Sbene_G00676	0	0	0	0	0	0	0	0
Sbene_G00677	0	0	0	0	0	0	0	0
Sbene_G00678	0	0	0	0	0	0	0	0
Sbene_G00679	0	0	0	0	0	0	0	0
Sbene_G00681	0	0	0	0	0	0	0	0
Sbene_G00682	0	0	0	0	0	0	0	0
Sbene_G00683	0	0	0	0	0	0	0	0
Sbene_G00684	0	0	0	0	5	0	1	0
Sbene_G00685	0	0	0	0	0	0	0	0
Sbene_G00686	0	0	0	0	2	0	0	0
Sbene_G00687	0	0	0	0	0	0	0	0
Sbene_G00688	0	0	0	0	0	0	0	0
Sbene_G00691	0	0	0	0	0	0	0	0
Sbene_G00692	0	0	0	0	0	0	0	0
Sbene_G00693	7	0	13	2	11	5	2	0
Sbene_G00694	0	2	0	1	0	1	0	0
Sbene_G00695	0	0	0	0	0	0	0	0
Sbene_G00696	0	1	2	0	0	0	4	1
Sbene_G00697	0	0	4	0	2	0	0	0
Sbene_G00699	0	0	0	0	182	141	0	7
Sbene_G00700	27	3	70	64	768	358	0	2
Sbene_G00701	0	0	0	0	0	2	4	0
Sbene_G00702	111	0	150	49	97	15	25	1
Sbene_G00703	0	0	0	0	0	0	4	0
Sbene_G00704	0	0	0	0	0	0	0	0
Sbene_G00707	0	0	0	0	2	0	0	0
Sbene_G00708	0	0	0	0	0	0	0	0
Sbene_G00709	0	0	0	0	0	0	0	0
Sbene_G00710	22	1	5	2	10	0	11	1
Sbene_G00711	0	0	0	0	0	0	0	0
Sbene_G00712	0	0	0	0	0	0	0	0
Sbene_G00713	0	0	0	0	0	0	0	0
Sbene_G00715	0	0	0	0	0	0	0	0
Sbene_G00716	0	0	0	0	0	0	0	0
Sbene_G00717	0	0	0	0	0	0	0	0
Sbene_G00718	0	0	0	0	0	0	0	0
Sbene_G00719	0	0	0	0	0	0	0	0
Sbene_G00720	0	0	0	0	0	0	0	0
Sbene_G00724	4	0	0	0	9	0	1	0
Sbene_G00725	0	0	0	0	0	0	0	0
Sbene_G00726	0	0	0	0	0	0	0	0
Sbene_G00727	0	0	0	0	0	0	0	0
Sbene_G00728	54	4	47	0	36	1	5	3
Sbene_G00729	0	0	0	0	0	0	2	0
Sbene_G00730	25	17	18	1	31	20	4	0
Sbene_G00731	15	8	3	0	3714	172	529	21
Sbene_G00732	59	61	176	40	675	161	29	23
